content,rating,type,publishedDate,tokenization,text,sequence_num,status,origin
不知道大家對野奢露營的定義是什麼要不要看看你們的住房資訊訂房享一泊二食 早餐及全時段供應下午茶吃到飽起床要吃東西看到有粥想吃打開“空的”配料“空的”？？？？就是只能吃大家剩的跟難民營一樣？？帳篷裡冷得要死說會有暖爐最後說溝通有誤所以沒有整個是一場大災難半夜23：00後不應該是自知該安靜的時間嗎營區人員還在跟客人聊天客人：可以先吃早餐嗎？人員：可以，但是不要吃完喔所以前一晚東西都已經端出來了什麼意思？？？？？Ps評論都是洗出來的喔！！,1,2,2024/02/08,,對野奢露營定義住房資訊訂房享一泊二食早餐及全時段供應下午茶吃起床吃東西粥想吃打開“空”配料“空”只能吃剩難民營帳篷裡冷得要死說會暖爐說溝通有誤一場大災難半夜2300自知安靜時間營區人員還在客人聊天客人先吃早餐人員吃完喔前一晚東西端出來Ps評論洗出來喔,7549,-1,1
整體真的很棒！廁所及衛浴都非常乾淨從轉運站騎機車20分鐘以內可以抵達，交通也十分方便因帳篷沒有隔音效果，昨日有露營的其他客人吵鬧到凌晨3-4點，還在我們的帳篷外面數星星數月亮..？不確定那組客人是否會看此評論，但希望看到之後能明白別人也需要休息，營地也不是只有你們營主人很好也非常熱心，也有明確規定，但難免還是又不守規定的客人，非常好的露營初體驗,5,2,2023/08/07,,整體真的很棒廁所衛浴乾淨轉運站騎機車20分鐘以內抵達交通帳篷隔音效果昨日露營客人吵鬧凌晨點還在帳篷外面數星星數月亮那組客人看此評論希望明白休息營地營主人非常熱心明確規定難免不守客人露營初體驗,7550,1,1
壞境很漂亮 但如果是c區靠近馬路真的會很吵 服務人員態度都很好,5,2,2023-03-07T16:10:32+08:00,,壞境很漂亮c區靠近馬路真的吵服務人員態度,7551,1,1
露營溫泉還有招待下午茶包含晚餐吃到飽很適合帶小朋友來放電服務人員專業親切～樂樂跟念芸,5,2,2023/05/07,,露營溫泉招待下午茶包含晚餐吃適合小朋友放電服務人員專業親切樂樂跟念芸,7552,1,1
屋型帳，空間大，入住時已幫我們切空調，超貼心，購物袋超美的，服務人員服務親切，值得給五星，大推！！,5,2,2023/10/06,,屋型帳空間入住時幫空調超貼心購物袋超美的服務人員服務親切值得五星推,7553,1,1
非常漂亮的營地，是新手露營的好選擇，活動行程安排以及一泊三食吃的很飽且食材新鮮美味，衛浴設備新穎、環境乾淨！！尤其服務人員親切，下次還想再來玩。 …,5,2,2023/05/08,,漂亮營地新手露營選擇活動行程安排一泊三食吃很飽食材新鮮美味衛浴設備新穎環境乾淨服務人員親切下次還想再來玩,7554,1,1
水池沒開小失落感覺夏天來玩比較適合另外露營椅有異味原本以為是因為周邊養了許多小動物所以才一直有微微聞到一股味道結果回家發現有每件褲子都是那個味道⋯但是床很舒服 廁所算乾淨,3,2,2024/03/06,,水池沒開失落感覺夏天玩適合露營椅有異味原本以為因為周邊養動物微微聞到一股味道回家發現每件褲子味道床舒服廁所算乾淨,7555,0,1
懶人露營方舟艙比較大、有涼亭，但小木屋的cp值也很高！我們一共四位，選擇一泊二食，晚餐是烤肉，四人份量超多～早餐可以自己選擇主食，再搭配飲料、也有附水果！（營地有喵喵，很可愛！但烤肉的時候要小心可能會跳到椅子上） …,5,2,2023/07/08,,懶人露營方舟艙涼亭小木屋cp值高一共四位選擇一泊二食晚餐烤肉四人份量超多早餐選擇主食搭配飲料附水果營地喵喵可愛烤肉小心跳椅子,7556,1,1
服務人員態度親切，溫泉溫度選擇多，有多種入住形式可選擇，每日清潔營區。,5,2,2022/05/08,,服務人員態度親切溫泉溫度選擇多種入住形式選擇每日清潔營區,7557,1,1
這是我第二次入住真的是非常輕鬆愜意的度假行程雖然環境還繼續在擴充開發但是整體很有渡假的悠閒感備品也都很用心精緻服務人員很友善親切 讓我們覺得很放鬆非常推薦,5,2,2023/05/06,,這是第二次入住真的輕鬆愜意度假行程環境擴充開發整體渡假悠閒感備品用心精緻服務人員友善親切放鬆推薦,7558,1,1
設備很完善 工作人員態度都很親切 有問題都可以很快得到解決 營區很美 尤其到了晚上開燈後特別有一番風味 帳篷裡也非常舒適 隔天的早餐也是精緻又好吃 總體而言非常不錯 可能會再來 也會推薦朋友來,5,2,2023/08/07,,設備完善工作人員態度親切很快解決營區美晚上開燈特別風味帳篷裡也舒適隔天早餐精緻好吃總體而言不錯再來推薦朋友,7559,1,1
優點：小管家貼心又親切，真的服務周到。景色很美，山坡看下去的市景很美，一眼可以看到寬闊的風景。晚餐跟早餐食物份量很大，不怕吃不飽，不太算是精緻路線。缺點：如果追求寧靜的休憩，超級不適合。每帳之間的距離很近，加上其他旅客可能都是人數蠻多的小團體，剛好遇到比較年輕的客群，他們的「活力與能量」實在太高，大聲聊天大笑，大家都是開心出遊，實在也不好意思請他們降低音量。管家也有一直強調晚上10點之後要降低音量，但是其實晚上12點之後都還是有其他旅客在中間用餐區聊天到很晚，雖然不是吵鬧，但是園區空間很小，基本講話音量還是聽的一清二楚，的確會干擾睡眠。費用一人3800的價位，建議洗浴用品品牌可以再提升，目前是提供伊必朗袋裝洗髮沐浴精。看風景區的椅子只有兩張綠色藤椅，有百萬風景，但沒有可以舒適座躺的椅子。只能把用餐椅（塑膠折疊椅）搬去看風景，滿不舒適的。想體驗「睡帳篷」可以來試試，懶人露營真的很輕鬆。但是豪華露營的話，好像還差一點。,3,2,2022/05/07,,優點管家貼心親切真的服務周到景色美山坡市景美一眼寬闊風景晚餐早餐食物份量很大吃不飽不太算是精緻路線缺點追求寧靜休憩超級適合每帳之間距離很近旅客人數小團體年輕客群活力能量實在太高大聲聊天大笑開心出遊實在不好意思請降低音量管家晚上10點降低音量晚上12點旅客用餐區聊天晚吵鬧園區空間很小講話音量聽一清二楚干擾睡眠費用一人3800價位建議洗浴用品品牌提升提供伊必朗袋裝洗髮沐浴精風景區椅子兩張綠色藤椅百萬風景舒適座躺椅子只能餐椅塑膠折疊椅搬風景舒適想體驗睡帳篷試試懶人露營真的輕鬆豪華露營好像,7560,0,1
服務人員Ruby服務很好，人很熱情，房型Ok，有機會會在來的 …,5,2,2023/05/07,,服務人員Ruby服務熱情房型Ok機會,7561,1,1
服務人員真的很細心 園區很漂亮 看的出來很用心維護 服務超級貼心 自己帶鍋煮奶茶包 免費借我工具 做DIY時還很細心 用心 帶給客人超棒的體驗。,5,2,2022/05/07,,服務人員真的細心園區很漂亮用心維護服務超級貼心帶鍋煮奶茶包免費工具做DIY時還細心用心帶給客人超棒體驗,7562,1,1
是個很棒的懶人露營體驗，不管是餐廳還是櫃檯的服務人員每位都很棒。冷冷的天在俱樂部泡腳聊天，玩桌遊也不怕吵到其他遊客，可以非常歡樂的遊玩，覺得很讚。晚餐時間的體驗活動讓我們覺得非常的有回憶點，有機會會在回訪,5,2,2024/02/07,,很棒懶人露營體驗餐廳櫃檯服務人員每位很棒冷冷的天在俱樂部泡腳聊天玩桌遊吵到遊客歡樂遊玩讚晚餐時間體驗活動回憶點機會回訪,7563,1,1
營區環境好設備完整非常方便很適合全家大小一起去玩,5,2,2023-03-22 12:05:46,,營區環境設備完整適合全家大小玩,7564,1,1
氣到來評論！！林祖嬤露營那麽多次就這次最爛！兒子帶我去某菜錢！在家睏卡爽啦！,1,2,2023/05/08,,氣到來評論林祖嬤露營麽最爛兒子帶我去某菜錢在家睏卡爽,7565,-1,1
親子同遊的好所在，園區大，有泡腳池，望高亭，兒童遊具，餐廳，大鋼棚不定期有表演，市集,4,2,2023/05/07,,親子同遊園區泡腳池高亭兒童遊具餐廳大鋼棚不定期表演市集,7566,1,1
CP值超高的懶人露營️ 完全值得再訪。很喜歡住這種南非狩獵帳篷！發現有自己一區的獨立帳篷以及衛浴設備，立刻心動下訂,5,2,2022/11/13,,CP值超高懶人露營️值得再訪喜歡住南非狩獵帳篷發現一區獨立帳篷衛浴設備心動下訂,7567,1,1
推薦啊仁服務一百分，貼心服務又親民下次再來找你 …,5,2,2024/01/08,,推薦仁服務一百分貼心服務親民下次再來找,7568,1,1
原本看評論很擔心小黑蚊的問題但當天可能因為沒有下雨很幸運沒有被蚊子攻擊建議可以帶蚊香跟防蚊液園區很棒很新晚上很美食材CP值也ok有游泳池但是很淺適合小朋友戲水大人大部分都在旁邊悠閒聊天也很棒帶狗來是個好選擇狗狗一隻加300清潔費全部帳篷若沒帶狗最推森林遊獵價格沒有差很多但房型大小設計都最棒小建議廁所給的洗手乳跟洗碗精建議可以補一下從進去到隔天出來從頭到尾都是水,5,2,2022/05/08,,原本評論擔心小黑蚊當天因為下雨幸運蚊子攻擊建議蚊香跟防蚊液園區很棒新晚上美食材CP值ok游泳池淺適合小朋友戲水大人大部分旁邊悠閒聊天很棒帶狗選擇狗狗一隻加300清潔費帳篷帶狗推森林遊獵價格差房型大小設計棒建議廁所給的洗手乳洗碗精建議補隔天從頭到尾水,7569,1,1
感謝Eva超熱情人超好的..還有耐心解說教導..孩子們超愛的,5,2,2023/05/07,,感謝Eva超熱情人超耐心解說教導孩子超愛的,7570,1,1
真心超推阿群敎練～～超級孩子王，孩子已經和阿群敎練約定好下次再訪風景好，設備好，十分乾淨，舒服，有超大草皮，可以放電和放空～ㄧ定要體驗沙灘車的場外行程和水彈射擊，讓人很難忘和ㄧ定要再訪的營地唷～～阿群敎練人好又很熱情，其他的工作人員也都超好，很細心和耐心教導沙灘車的操作，也很重視安全～～超值得來的營地～～ …,5,2,2022/05/08,,真心超推阿群敎練超級孩子王孩子阿群敎練約定下次再訪風景設備乾淨舒服超大草皮放電放空ㄧ體驗沙灘車場外行程水彈射擊難忘ㄧ定要再訪營地唷阿群敎練熱情工作人員超好細心耐心教導沙灘車操作重視超值得來營地,7571,1,1
環境乾淨營主親切 忘記帶沐浴乳營主竟然拿全新未開封的出來還不止 我們借而已浴廁乾淨。吹風機夠強,5,2,2023/05/08,,環境乾淨營主親切忘記沐浴乳營主全新未開封浴廁乾淨吹風機夠強,7572,1,1
有問題要提早告知，不要花了錢又受罪！。房間嚴重發霉！也沒提前告知，小孩過敏ㄧ整晚！有發霉跟沒發霉的營帳還收一樣的錢！感覺很差！,4,2,2023/07/09,,提早告知花錢受罪房間發霉提前告知小孩過敏ㄧ整晚發霉發霉營帳還收錢感覺很差,7573,1,1
非常不適合團體出遊老闆十分緊迫盯人想要使用公共空間但僅開放用餐時間使用並且不開放冷氣,3,2,2023-06-26T10:11:33+08:00,,適合團體出遊老闆緊迫盯人想要公共空間但僅開放用餐時間開放冷氣,7574,0,1
完全不推目前去過最雷的偏貴平均一個人1400左右烤肉附餐 內容物少的要命器具鍋子基本配備都沒有刀子也是必備的吧還不能外借要去櫃檯使用…木炭小小一包烤到一半就沒了根本強迫要去消費嘛==烤肉醬跟水一樣完全沒味道什麼東西通通都要收錢…免洗杯子要錢冰塊要錢椅子也是釘死長條的那種非常不方便洗手台也有一段距離不是在帳篷旁使用起來很麻煩期待玩這裏的多樣設施其中丟斧頭根本壞掉也不去修..怎麼丟都沒有辦法丟上去下毛毛雨水池也不能玩沒有充氣滑梯泳池旁的椅子也破掉…房間床上還有螞蟻跟小蜘蛛早餐的燒賣還有小碎骨早上天才剛亮就聽到附近帳的人在跟服務人員吵架看來不滿意的也不止我們反正就是有其他更好的選擇唯一優點廁所浴室滿乾淨的,1,2,2024/05/01,,推去過最雷偏貴平均1400烤肉附餐內容物少要命器具鍋子配備刀子必備吧還外借櫃檯木炭小小一包烤一半強迫消費烤肉醬水味道東西通通收錢免洗杯子要錢冰塊要錢椅子釘死長條那種洗手台一段距離帳篷旁麻煩期待玩這裏多樣設施丟斧頭壞掉修丟都辦法丟上去毛毛雨水池玩充氣滑梯泳池旁椅子破掉房間床上螞蟻蜘蛛早餐燒賣小碎骨早上天才剛亮聽到帳的服務人員吵架滿意反正更好選擇唯一優點廁所浴室乾淨,7575,-1,1
大致上環境   餐點都算不錯美中不足的是帳篷發霉嚴重（內帳外帳真的很誇張的黴斑）＆小黑蚊措手不及的強勢攻擊（明明已經穿長褲了  也噴了小黑蚊防蚊液）竟然也能被咬30幾個包……,3,2,2023/05/08,,環境餐點算不錯美中不足帳篷發霉內帳外帳真的誇張黴斑小黑蚊措手不及強勢攻擊明明穿長褲噴了小黑蚊防蚊液咬30幾個包,7576,0,1
第一次手作蠟燭秤蠟克數、融蠟、調配蠟油、花材擺設整個過程Eva老師都非常熱心教學 …,5,2,2023/05/07,,第一次手作蠟燭秤蠟克數融蠟調配蠟油花材擺設過程Eva老師非常熱心教學,7577,1,1
親子旅遊非常棒。環境很適合親子，小孩玩得很開心，周六早上還有棉花糖給小孩邊做邊吃，夏天還能玩水，還有小兔子可以餵，覺得狩獵帳非常方便！很推薦！,5,2,2020/05/12,,親子旅遊棒環境適合親子小孩玩得開心周六早上棉花糖給小孩邊做邊吃夏天還能玩水小兔子狩獵帳推薦,7578,1,1
園區就在一個小山坡上 旁邊就是馬路非常方便。此次剛好不幸碰上下雨，園區地板雖然有鋪一些墊子，但還是有許多泥濘。衛浴設備部份，水很熱很強很讚，但地板也因為雨天所以有點髒（雨天可能要加強清潔….）我們的炊事帳有一邊好像是斷掉的狀態（？但直接被固定了，這樣是否是將壞掉的帳篷直接提供給我們使用呢？雖然不影響 但觀感上有點差整體來說體驗是不錯工作人員十分親切 也很會拍照要離開的時候也有看見在做清潔只是若遇上雨天可能清潔頻率要高一些適合朋友出遊（但晚上11.後需要降低音量 會玩很嗨的朋友可能不建議）,3,2,2023/05/07,,園區小山坡旁邊馬路不幸碰上下雨園區地板鋪墊子泥濘衛浴設備部份水很熱很強讚地板因為雨天髒雨天清潔炊事帳有好像斷掉狀態固定是否是壞掉帳篷提供影響觀感差整體體驗不錯工作人員親切很會拍照離開做清潔遇上雨天清潔頻率高適合朋友出遊晚上11降低音量玩嗨朋友建議,7579,0,1
