content,rating,status,type,label,sequence_num,publishedDate,text
很美的營地。老闆和老闆娘人很好，營地很美紮營空間充足，廁所很乾淨浴室很大幫小朋友洗澡時也不會弄濕衣物，環境自然很適合帶小朋友跑跑跳跳.,5,1,1,1,271,2019/12/10,美的營地老闆老闆娘營地美紮營空間充足廁所乾淨浴室很大幫小朋友洗澡時弄濕衣物環境自然適合小朋友跑跑跳跳
衛浴設備充足、提供電源插座，停車位尚充足!但如果是夏天來的話，由於是在山上，可能會熱一點、曬一點。整個營區來說稍微擁擠，但算舒適! 再來就是停車方式很重要，可能會因為停車的方式讓小朋友可丟球玩飛盤的空間變得較小(但仍算有空間)。整個環境算乾淨、衛浴設備和廁所都是。水池的部份個人還是建議小朋友爸媽能夠陪同(水池很淺，無危險性，剩下就是要注意滑倒之類的事情)營區主人態度親切、健談~ 若要真的說什麼缺點的地方，大概就是路比較不好找。,3,0,1,0,6161,2019/05/07,衛浴設備充足提供電源插座停車位尚充足夏天山上會熱一點曬一點營區稍微擁擠但算舒適再來停車方式因為停車方式小朋友丟球玩飛盤空間變得仍算空間環境算乾淨衛浴設備廁所水池部份建議小朋友爸媽陪同水池淺危險性剩下滑倒事情營區主人態度親切健談真的說缺點地方路不好找
營區很大～衛浴空間很大～稍微可惜的是沒有供應開水，建議之後可以考慮增加飲水機會比較符合露營需求。,4,1,1,1,2903,2022/05/06,營區很大衛浴空間很大稍微可惜供應開水建議增加飲水機符合露營需求
熱水充足  沒有蚊蟲老闆人還不錯 是當地的村長因為新開幕 加上老闆有一定的年紀 沒有年輕人的幫忙 並不是很懂得露營人的需求 但確實聽從客人的建議 ， 希望下次在露時 環境能有些改善。,3,0,1,0,6481,2018/05/07,熱水充足蚊蟲老闆人還不錯村長因為新開幕老闆年紀年輕人幫忙懂得露營需求確實聽從客人建議希望下次露時環境改善
自然環境是好的，樹挺多，下雨後蠻涼的，蚊子極少，蟲比較多，老闆挺親切，但如同評論，廁所因為人多使用蠻臭（幾乎滿帳），當晚遇到其中一區大包帳，晚上吵到半夜一兩點，唱歌、聽音樂、聊天、嘻笑，還好當晚遇到下整晚雨，不然真的會抓狂，但不見老闆出手阻止他們的噪音，離開時有到附近稍微看一下，鄰近區很多露營區，都可以有小通道下溪邊玩水，下次應該是不會想再次選擇馬灣了，廁所讓我受不了，露友的品質真的看運氣了⋯ …,4,1,1,1,992,2023/05/09,自然環境樹挺下雨涼蚊子極少蟲老闆挺親切評論廁所因為滿帳當晚一區大包帳晚上吵到半夜一兩點唱歌聽音樂聊天嘻笑還好當晚整晚雨真的抓狂不見老闆出手阻止噪音開時稍微鄰近區露營區通道溪邊玩水下次想選擇馬灣廁所受不了露友品質真的看運氣
"營主很nice,營地給很大，車能停旁邊，衛浴乾淨，很推",5,1,1,1,4037,2019/05/07,營主nice營地很大車能停旁邊衛浴乾淨推
超沒公德心!!露天KTV開超大聲吵人!!幾百公尺遠都聽的到!!!唱的很難聽!!!,1,-1,1,0,2867,2020/05/08,超公德心露天KTV開超大聲吵人幾百公尺遠聽唱難聽
老闆夫婦超好心，時時刻刻都有在注意露友的狀況跟需求，而且還做甜湯給露營食用，超好的營主夫婦。,5,1,1,1,4559,2021/05/06,老闆夫婦超好心時時刻刻露友狀況需求還做甜湯給露營食用超好營主夫婦
景漂亮營主親切有問題馬上協助解決，空間給的很大方，推薦。建議一、浴室上方不要鏤空，天冷時水蒸氣留不住，洗完澡著衣時超冷二、洗碗槽區能增設插座及雨遮三、準備護草板，尤其是雨天泥濘較多，偶爾會陷在泥巴當中,5,1,1,1,2572,2017/12/06,景漂亮營主親切協助解決空間給的很大推薦建議浴室上方鏤空天冷時水蒸氣留不住洗完澡著衣時超冷二洗碗槽區增設插座及雨遮護草板雨天泥濘會陷泥巴
我們選Tali區，只有一帳，包區很優。我們選Tali區，包區很爽，有搗麻糬(免費)，竹筒飯(付費)，射箭(免費)，看石門水庫，環境優美風景佳，交通便利，一路都算好開，快到時記得放慢車速，衛浴很乾淨，有備大臉盆、小椅子、水瓢，衛生紙，吹風機，衛浴入口還有蚊帳防止蚊蟲進入，年輕營主待人貼心，讚,5,1,1,1,6706,2020/03/06,選Tali區一帳包區優選Tali區包區很爽搗麻糬免費竹筒飯付費射箭免費石門水庫環境優美風景佳交通便利一路算開快到時記得放慢車速衛浴乾淨有備臉盆小椅子水瓢衛生紙吹風機衛浴入口蚊帳蚊蟲年輕營主待人貼心讚
櫻花季櫻花也太美了～我們在C區營主夫婦人也很親切、熱情，值得推薦 …,5,1,1,1,4256,2023/05/08,櫻花季櫻花太美C區營主夫婦親切熱情值得推薦
那次嵐-10/7抵達時 只有我們一帳 其他帳可能因為颱風天過後取消了大致上環境還不錯 廁所很乾淨 沒有味道 看的出來有定期的清掃 只是廁所2間 洗澡2間 如果滿帳確實不夠 需要等待 我們住B區 前面有一大片草皮 後面是一大片果園 因為當初訂營位的時候 看到照片應該是一大片乾淨的果園 但是到現場剩下一片雜草跟爛掉的果樹沒有整理 覺得非常可惜 營區有很多隻親人的貓咪 非常可愛 還有被綁住的狗狗  應該有3隻 被綁住的狗狗應該是想要玩  所以會一直叫來引起注意 但是這個問題是蠻大的  因為白天叫凌晨也叫 沒辦法好好放鬆休息 晚上睡覺會一直被吵醒 無法入睡 第二天來的一大家族人 不知道有沒有去跟營主反應過 訂這個營區之前爬了很多評價 只看到蚊子很多 廁所不夠 所以心裡有底  但是不知道還有狗狗叫聲的問題 但我們沒跟營主反應是我們的問題 原本不打算上來評價 思考了幾天 決定還是要上來給個建議 用意是覺得如果好好經營是一個很棒的營區 希望營區越來越好 也希望未來來到這個營區的露友可以參考。,5,1,1,1,3614,2023/11/08,那次嵐10抵達時一帳帳因為颱風天過後取消環境不錯廁所乾淨味道定期清掃廁所間洗澡間滿帳確實等待住B區大片草皮大片果園因為當初訂營位照片大片乾淨果園現場剩下雜草爛掉果樹整理可惜營區多隻親人貓咪可愛綁住狗狗隻綁住狗狗想要玩叫來因為白天凌晨辦法好好放鬆休息晚上睡覺吵醒入睡第二天大家族有沒有營主訂營區爬評價蚊子廁所有底狗狗叫聲營主原本打算評價思考幾天給個建議用意好好經營很棒營區希望營區越來越希望未來來到營區露友參考
一個擁有寬闊的滑草場地，滑草協會也多次在此進行全國性比賽，但是周邊設施有待加強，若能增設完善的跳台就更完美了,3,0,1,0,4100,2019/05/06,擁有寬闊滑草場滑草協會全國性比賽周邊設施有待若能增設完善跳台完美
營主郭大哥人超好！不只幫忙搭帳篷，主動關心木材、延長線、天幕等這些我們沒注意到的部分。營地很棒，空氣好、視野棒，月亮、星星陪伴，一家大小14人開心盡興，下次要再去！妹妹完成了營火的願望，真心感謝！,5,1,1,1,4035,2020/05/08,營主郭大哥人超只幫忙搭帳篷主動關心木材延長線天幕營地很棒空氣視野棒月亮星星陪伴一家大小14開心盡興下次妹妹營火願望真心感謝
山谷裡的露營區 無景可看 但設施完善 浴廁乾淨 營主和善,3,0,1,0,6059,2019/05/07,山谷裡的露營區無景設施完善浴廁乾淨營主和善
聽說是新營主經營訂了C區試試水溫打開車門就聞到一股腐爛泥土的味道心裡就想完了06/25～26下了約100毫米的區域性豪大雨C區地上全部積水不會退直接變爛泥巴坑腳一踩到爛泥巴拖鞋直接黏住小朋友一直滑倒營主跟老闆娘把全區的護草墊搬來我第一次露營小包區墊了26片護草墊下完雨後跑去A、B、D區看完全沒有積水C區水大約會積5公分高左右營主答應我們會改善真改善我再補5顆星,2,-1,1,0,1655,2023/05/07,聽說新營主經營訂C區試試水溫打開車門聞到一股腐爛泥土味道想完062526約100毫米區域性豪大雨C區地上積水退變爛泥巴坑腳踩到爛泥巴拖鞋黏住小朋友滑倒營主老闆娘全區的護草墊搬來第一次露營小包區墊26片護草墊完雨後跑BD區看積水C區水會積公分高營主答應改善真改善再補顆星
老闆解說咖啡的故事，非常的專業，我個人偏好日曬豆，在這裡可以喝到非常優質的咖啡，同時也是露營場，夜觀星空，是非常棒的地區選項喔！,4,1,1,1,2258,2021/05/07,老闆解說咖啡故事專業偏好日曬豆喝優質咖啡露營場夜觀星空棒地區選項喔
彎彎山路，加上可能去的時間點有差，衛浴可再加油，前排坡下的環境可再多請費心，加油！營主杯杯很好！,4,1,1,1,3653,2021/10/12,彎彎山路時間點有差衛浴加油前排坡下環境請費心加油營主杯杯
7月份在這裏露營，如果不在乎露營品質，就想在戶外搭帳篷睡個覺的話應該沒有很大的問題，小黑蚊不是普通的多，蠻可怕。賣點是附近的溪水，營地本身像停車場。廁所2/5顆星。露營當天下雨，草地有禿補石頭的地方，帳篷剛好搭附近，收帳都是泥水。,3,0,1,0,3848,2021/05/08,月份這裏露營不在乎露營品質想戶外搭帳篷睡個覺很大小黑蚊可怕賣點溪水營地停車場廁所顆星露營當天下雨草地禿補石頭地方帳篷搭收帳泥水
場地小巧、幽靜，有草皮及室內可當雨天備案，讓人放鬆的營地!,5,1,1,1,2940,2019/10/14,場地小巧幽靜草皮室內雨天備案放鬆營地
夜衝到營區路都算好走，我們是預約A區跟和室（我們3帳）看網頁這區是可以6帳，覺得6帳可能都沒有活動空間）有提供桌子可以給住宿及A區使用（我們3帳就包區了 ）盪鞦韆是公共使用，還有小溜滑梯但天氣不好，所以我們沒有讓小孩使用，低海拔就是會有蒼蠅出沒，我們還下山去買黏蠅紙…看到好多蒼蠅被黏住好療癒一開始天氣不好，後來漸漸熱了之後螞蟻都跑出來，也有跑到帳篷內的地墊上，跟營主說之後她馬上來撒粉，一撒真的沒有螞蟻進來了！營主阿姨還說這不是紅螞蟻啦營主兩老人超好原本看評價很不好，但是有些事要親身看到問過再下評論，以後有機會還會再訪,5,1,1,1,4384,2023/05/07,夜衝營區路算走預約區跟和室帳網頁這區帳帳活動空間提供桌子住宿區帳就包區盪鞦韆公共溜滑梯天氣不好小孩低海拔蒼蠅出沒下山買黏蠅紙好多蒼蠅黏住好療癒天氣不好漸漸熱了螞蟻跑跑帳篷墊營主說馬撒粉一撒真的螞蟻營主阿姨還說紅螞蟻營主兩老人超好原本評價不好事要問過評論機會還會再訪
營區乾淨，風景優美.....老闆超親切友善的唷,5,1,1,1,4525,2017/10/29,營區乾淨風景優美.....老闆超親切友善唷
很安靜 ，車輛少 ，環境很棒 ，收帳不多 ，適合孤帳 ，也適合包場的營區 ，還有兩位可愛的阿公阿嬤 …,4,1,1,1,5391,2017/05/07,安靜車輛少環境很棒收帳適合孤帳適合包場營區兩位可愛阿公阿嬤
茄苳D區排水不良、積水嚴重，第一次遇雨因積水撤帳（後來整區ㄉ露友都提走撤帳），營地是草皮混石頭地，底層石頭偏大顆下釘困難，若遇雨天要多考慮一下,1,-1,1,0,1282,2023/05/06,茄苳D區排水不良積水第一次遇雨積水撤帳整區ㄉ露友提走撤帳營地草皮混石頭底層石頭偏大顆釘困難若遇雨天考慮一下
草皮維護的很好，衛浴寬敞乾淨，還可以體驗釣魚,4,1,1,1,3256,2019/05/06,草皮維護衛浴寬敞乾淨體驗釣魚
不錯的營地~場地大，孩子們玩的很開心。缺點就是小黑蚊真的多到太可怕了，有改善的話，是會想在去的好營區。需想辦法改善小黑蚊問題。沙坑的沙要在翻過~有點硬了！游泳池可以擴大…夏天真是天堂，如果能擴大讓大人也進去消暑就更棒了。,5,1,1,1,5508,2019/06/09,不錯營地場地孩子玩開心缺點小黑蚊真的多到太可怕改善想營區需想辦法改善小黑蚊沙坑沙要翻過硬游泳池夏天天堂大人消暑棒
營位大，不會帳帳相連，有沙坑、球池、溜滑梯等等多項兒童設施，是一個小孩開心、大人放鬆的營地,4,1,1,1,741,2018/01/27,營位帳帳相連沙坑球池溜滑梯多項兒童設施小孩開心大人放鬆營地
非常適合在宜蘭地區，以外食出遊為主的輕裝露營行程。鐵皮高架的雨棚營位，算在宜蘭地區水準。,4,1,1,1,6742,2019/05/07,非常適合宜蘭地區食出遊為主輕裝露營行程鐵皮高架雨棚營位算宜蘭地區水準
營主太熱情！會帶著狗來「關心大家」順便讓狗大便，（可能是來關心人數與帳篷數）,1,-1,1,0,4806,2022/05/07,營主太熱情會帶著狗來關心順便狗大便關心人數帳篷數
營主人很好環境維持整潔唯一不足的是衛浴設備較少,4,1,1,1,291,2023/05/07,營主人環境整潔唯一衛浴設備少
1/27來此營地露營，遇到一群非常吵的露友，喝酒划拳嬉鬧聊天都非常大聲，一直吵鬧到凌晨兩點多，整個營區都是他們的聲音，沒跟營主反應是過年期間不想讓別人覺得太掃興，建議這類露友以後記得包下整個營區。同時也建議營主多巡視一下營區加以勸導。另外車位明顯不足，隔天一早拔營要離開時車子被露友擋住出不來，好險車主及時發現不然一早就要每帳去問人了。給5顆星是因為不想影響到營主，經營營區不易。,5,1,1,1,2797,2023/05/06,27來此營地露營一群吵露友喝酒划拳嬉鬧聊天大聲吵鬧凌晨兩點營區聲音營主過年期間不想太掃興建議這類露友記得包營區建議營主多巡視營區勸導車位隔天一早拔營要離開時車子露友擋住出不來好險車主及時發現一早每帳問人顆星因為不想影響營主經營營區不易
