content,rating,type,status,sequence_num,tokenization,publishedDate,origin,label
我剛剛從騰雲露營區回來，實在感到非常失望。浴室設施大部分正常，但最後一間沒熱水；飲水機都被灰塵覆蓋；冰箱太小且沒有區分，環境不整潔；草地上有很多蜈蚣。營區設計奇怪，缺乏小孩活動空間，營位間距過近。隔壁區域嘈音干擾，管理人員不積極應對，帶狗的露營者無法控制好，造成困擾。我在看完評論後才決定要不要前往，因為真的不推薦這個場所。,1,1,-1,6786,,2023/11/09,0,負向
有野狗咬走了半隻雞，很多野狗甚至有戴項圈的，洗澡時水溫不穩，還被燙傷，遇到沒水準的女露客在浴室如廁並丟棄衛生紙。,1,1,-1,6797,,2023/08/09,0,負向
打了二三十通電話都沒有人接，沒熱水的情況下在裡面等了二十幾分鐘，水溫也不穩定，這種露營區實在無法給予六顆星的評價，這多出來的星星真是有其無。,1,1,-1,6802,,2023/05/09,0,負向
我第一次在這個露營區發現廁所清潔頻率很低，即使打電話反應後也還沒有看到清潔人員來。除此之外，營區的熱水時冷時熱，睡覺時感覺身體大小不一，早起時又要受到寒流侵襲，真是相當痛苦。,1,1,-1,6817,,2023/05/09,0,負向
廁所很少，而且很髒，熱水時大時小。我已打電話反映廁所髒亂的情況，但是營主尚未處理。,1,1,-1,6818,,2023/05/09,0,負向
這個露營區雖然接近野營的體驗，但收費卻很高，路況狹窄，不易超車；到了營區也沒有帶位服務，讓露營者自己找地方露營。營區位於海拔1000公尺以上，回程困難，另外雷暴也很嚇人，半夜爆裂的電箱導致停電，在低溫中無法取暖。營區內手機訊號差，Wi-Fi停電後也無法使用。洗碗槽缺水，想倡導環保無水洗碗；小孩洗澡時停水事件也發生。抽水馬達故障，馬桶無法水沖。營區衛生狀況差，沒有噪音管制，非常適合夜貓族。管理不善，容納過多露營者導致不愉快經驗。,1,1,-1,6822,,2023/05/09,0,負向
當你在打電話給營主時，提到廁所沒有衛生紙，如果對方直接掛電話是不太妥善的處理方式，可以說是有點不禮貌。,1,1,-1,6825,,2023/05/09,0,負向
聖誕夜跳電後，營區主管處理速度緩慢，甚至警告說如果再浪費用電，整個區域都會停電。朋友前來幫忙修理水電時，甚至沒有收取任何費用。用電量超出預算是營區本來就需要掌握好的事情，廁所清潔也無需這麼頻繁。然而，現在又計劃要開設新的營位，讓人擔心這個營區的未來。,1,1,-1,6832,,2023/05/09,0,負向
團露已獨立於上方特區，營主仍然容許其他露客進行夜間露營，導致帳位難以安排。而其他露客未依規定於中午12點前離開並結帳，也未見到管理人員，確實令人困擾。此外，位於浴廁附近的兩個營位實在太小，無法容納兩座帳篷，然而訂位網站上的照片卻仍舊使用舊照片，讓人易於誤解為只有一個帳篷位置，而非兩個。這些問題是上方特區營主亟需改進的地方。信譽與品質才能確保長遠經營，而非只求一時的利益。,1,1,-1,6833,,2023/05/09,0,負向
最讓人無法接受的是夜晚沒有限制時間，晚上11、12點仍有車輛陸續上山，車燈和露營者的吵雜聲一直持續到深夜。早上結帳時發現草地上滿滿的蜈蚣，幸好有使用草地保護墊，但仍有蜈蚣滲進帳篷裡，數量比螞蟻還多。營地視野很好，傍晚可欣賞夕陽，夜晚可觀賞星空，早晨時分霧氣繚繞，彷彿置身仙境。廁所和浴室數量有限，備有冰箱和飲水機。還好我們是在連假前一天造訪，半夜被夜晚活動的吵吵鬧鬧弄得很難入眠，第二天一大早就匆匆離開，因為無法放鬆地待在這擁擠的營區裡。,2,1,-1,6842,,2023/05/09,0,負向
營地裡的設備有點狀況，冰箱打開後一小時溫度還是27度，比家裡的冷氣還熱；冰塊還直接融化。晚上洗澡時朋友們沒有熱水，修好後只有前兩分鐘是熱的，後面全程都是冷水。花了半小時才忍受冰冷的水洗完澡。雖然營地很美，但設備真的需要加強。,1,1,-1,6849,,2023/05/09,0,負向
建議下次來這裡露營的話，每次都會感覺像是天堂一樣喔…,1,1,-1,6856,,2023/05/09,0,負向
風景還不錯，wifi 順暢，衛浴設施還可以，但熱水不太穩定最大問題……太過擁擠了，露營者可能會覺得停車場不夠，需要自行評估是否前往。別全信網路上的廣告。,2,1,-1,6859,,2023/05/09,0,負向
在B區停車場露營真的很不開心，因為根本看不到風景。,1,1,-1,6860,,2022/05/09,0,負向
環境清潔需要更加注意，帳篷數量過多，整體品質不夠好。,1,1,-1,6864,,2022/05/09,0,負向
"1. 冰箱只能用來冷藏食物，溫度不夠低，並且有濃烈的異味，看起來已經很久沒有清理過了！冰箱裡沒有提供凍結功能，因此食材都是在常溫下保存！
2. 各家電信業者的訊號都不太穩定，雖然提供了Wifi，但訊號並不穩定。
3. 這裡的景觀沒有令人驚艷的大眾景點或帳篷，也並非想要看到一排車輛！雖然停車空間很多，但A區卻擺滿了整排車輛，若預定的觀景位置擁擠，前往B區的人就得對著其他人的露營車；官網介紹與實際情況不符，向營地管理者提出反應，卻被告知這就是原本的規劃...
4. 洗手間前滿滿的蜘蛛網和昆蟲，已經成了孩子們生態觀察的地點，垃圾桶從抵達到離開一直是滿的狀態...需要更加注意清潔！
5. 特地走到觀景區，無論是白天或夜晚，景色都令人讚嘆不已！",1,1,-1,6868,,2022/05/09,0,負向
營地負責人表示只有A區（景觀區）的遊客能夠停車得像在停車場一樣整齊。對於其他區域，車輛並排停放也是正常的露營方式。建議如果無法預訂到A區，可以考慮在附近的停車場進行野營。,1,1,-1,6869,,2022/05/09,0,負向
"B區停車位設計不足，讓露營區感覺像個擁擠的停車場，帳篷和車子擠在一塊。園區有告示牌指示要停在外面，但默許A區的車輛停在旁邊。這和網路上的照片與規劃不符，支付1,000元卻感到被欺騙。希望業主能提供清楚的指示，以免造成來到才發現停車問題，從營區望出去都是他人的車輛，對老闆消極的態度感到相當失望。",1,1,-1,6870,,2022/05/09,0,負向
唱卡拉ok的人到處都在且聲音很大，卻沒有人管控，浪費了美麗的景色，讓人感到失望。,2,1,-1,6882,,2022/05/09,0,負向
這麼多螞蟻，到處都是，住兩晚真是嚇人。,2,1,-1,6907,,2022/05/09,0,負向
這個特區的露營營位每晚是1200元，營位之間都相連在一起，看起來營主好像沒有考慮到帳篷需要拉營繩的問題，而且營位的設計很小（就像照片中的保特瓶比例對比一樣）。,1,1,-1,6953,,2021/05/09,0,負向
營區人潮眾多，每個營位都被安排得擁擠不堪，甚至連5*8的空間都難以獲得。此外，還被安排在左邊第一個紅圈處，夾在兩棵樹的中間，讓人感到不便。更令人困擾的是，還被多收了三個營位的費用，這讓人決定下次不再來了。,2,1,-1,6957,,2021/05/09,0,負向
晚上的景色非常迷人，令人感到放鬆與快樂，不過房間裡的衛浴設備有些問題。熱水容易燙到人，調整後又變冷水，而且營地的排水情況也不太理想。希望這些問題能夠得到改善。,2,1,-1,6964,,2021/05/09,0,負向
這個地方的優點是：雲海美麗，夜景漂亮，夕陽迷人，草地平坦。但是在營區方面有一些缺點，建議減少約1/3的帳篷營位，因為太多營位導致活動空間減少，甚至小朋友只能在車道上玩球。浴室廁所太少，也沒有標示清楚，必須一間一間打開才知道內裡是廁所還是浴室，覺得有點麻煩。水壓太小，水溫忽冷忽熱問題嚴重。停車空間不足，規劃混亂。網路訊號似乎只有中華電信訊號較好，其他電信業者可能沒有訊號，WIFI有或沒有幾乎一樣，因為人太多連線導致訊號弱。,2,1,-1,6966,,2020/05/09,0,負向
下次就不會再有了，是個半夜要求客人結帳的營業者。,1,1,-1,7009,,2019/05/09,0,負向
"優點：在D區，場地寬敞並擁有大片樹陰，無需裝天幕就不會曬到陽光，非常棒。

缺點：環境整潔方面仍須改善，水槽十分骯髒，公共廁所內有許多蜘蛛網，顯然已很久沒清理過。營區與廁所門口的洗手槽上滿佈了大量的蟑螂，而且是那種會飛的大型蟑螂。環境衛生方面確實需要改善。",2,1,-1,1,,2024/05/06,0,負向
廁所從來不定時清潔，氣味難聞；吹風機表現糟糕，常過熱斷電；浴室中途沒熱水或熱水不熱；冰箱容量明顯不足；洗手台傾斜無法使用。,2,1,-1,16,,2023/12/06,0,負向
這個營地環境非常惡劣，雨天導致積水，草地泥濘，路上沒有照明，廁所光線昏暗，缺乏衛生紙，廁所髒臭難聞，營地缺乏整潔，冰箱也極其髒亂。整體而言，這個營地的環境維護程度非常不理想，令人感到無法忍受，不建議再前往。,2,1,-1,21,,2023/11/06,0,負向
人們的態度有待改善，環境還可以。 ,1,1,-1,22,,2023/11/06,0,負向
營位環境較暗，中午抵達時發現廁所十分骯髒亂糟糟的，直到晚上十點還是沒有改善！垃圾桶滿溢，衛生紙散落一地，馬桶極其骯髒，每一個廁所狀況幾乎都令人感到可怕…,1,1,-1,36,,2023/05/06,0,負向
水壓波動，溫度不穩，廚房流理台太擁擠，四五人共用一間帳篷，有野貓野狗在四周徘徊，还有些人在喝酒后失控大聲喧哗，這樣的人最好不要去露營。這樣的景象真是令人尷尬，整晚都聽到你的抱怨！,2,1,-1,38,,2023/05/06,0,負向
營區應該要在晚上10點後降低音量，但為何還有一群人在半夜兩點彈吉他、大聲喧譁，卻沒有人來制止呢？難道不應該讓大家好好休息嗎？,1,1,-1,45,,2023/05/06,0,負向
廁所有點臭，好像好幾天都沒有清潔過，衛生紙也沒有補充，雖然環境不錯，但是卻擠滿了帳篷和車。,2,1,-1,46,,2023/05/06,0,負向
這個地方顯得很寬敞，但F區真的不太理想。為什麼要把加壓機放在旁邊還要安排人們搭帳篷？整夜不停地嘈雜，即使停下來也只有一會兒就馬上再次開始，根本讓人難以入眠啊~~~~,1,1,-1,50,,2023/05/06,0,負向
營區的環境很漂亮，空間也很大，但因為受歡迎導致廁所不夠並且不乾淨。希望加強清潔頻率、補充衛生紙。浴室也不足，倒數第二間沒熱水，水溫和水壓不穩定，還有排水系統的問題導致淹水。最不能接受的是，垃圾是否直接在當地焚燒？這樣可以嗎？,1,1,-1,68,,2023/05/06,0,負向
服務經驗真讓人氣憤！假日人潮眾多洗澡居然沒有熱水，我希望店家能夠體諒我們的等待！我通知老闆後，他卻說瓦斯沒了，要換了瓦斯才會重啟熱水。眼看著山上如此寒冷，我站在一旁等了足足20分鐘！結果還是沒有熱水？？？我就好奇，換掉的瓦斯到底去哪了？真是太誇張了！我想我不會再光顧這家店了！,1,1,-1,96,,2022/05/06,0,負向
廁所很髒，洗兩天都是冷水，早洗晚洗都一樣沒有熱水，非常不建議使用。,2,1,-1,106,,2022/05/06,0,負向
真是糟糕啊！從初三到初五連續三天都在爛泥中度過，真是太辛苦了！去廁所的路上沒有路燈，一路都在爛泥中來回走，排水系統不完善，雖然雨沒下很大，但地面上還是有積水，還經常斷電，熱水也不熱，這個露營區令人難以忘懷啊！,1,1,-1,108,,2022/05/06,0,負向
廁所和浴室合在一起，沐浴時會聞到其他味道，且洗手台也不太理想。,2,1,-1,112,,2022/05/06,0,負向
房間不夠乾淨，但春節價格可以接受。,2,1,-1,114,,2022/05/06,0,負向
這地方真的夠糟，第一天水是冷的，第二天還停電，營地老闆賺得盆滿缽滿。,1,1,-1,118,,2022/05/06,0,負向
營區的環境很舒適，有溪水和螢火蟲，但聽說一年前有人反應浴室的水溫時冷時熱，不過今天水溫保持恆定，可能是因為沒有熱水只有冷水，讓人頗為失望。,2,1,-1,148,,2021/05/06,0,負向
這個地方雖然很大，但營區規劃得太緊密，導致活動空間有限，而活動區域又缺乏樹蔭，所以容易過熱。如果人潮過多，洗澡就會排隊。儘管這裡有螢火蟲和溪水可玩，但比這裡更好的露營區還有更多。,2,1,-1,149,,2021/05/06,0,負向
建議業主規定晚上十點後降低噪音大小，因為隔壁的人在半夜十二點還在大聲聊天，讓人感到非常吵雜。他們中有一人不斷吹噓自己業績成長了好幾倍，要求其他人也多學點，讓人感到困擾。此外，洗碗槽和插座不足，熱水也時冷時熱，建議業主改善相關設施。,1,1,-1,176,,2021/05/06,0,負向
浴室數量太少，淋浴時溫度難以掌握，排水不暢，地面有太多石塊，廚房的洗碗槽也太少。,1,1,-1,190,,2020/05/06,0,負向
這個營地設施很不好，廁所很髒，而且只有一間浴室有熱水，還要收取1200元。,1,1,-1,204,,2020/05/06,0,負向
