tokenization,status,type,label
親切 | 老闆 | 悠閒 | 環境 | 四次 | 露營 | 這家 | 老闆 | 最親切 | 提供 | 超大 | 一區 | 獨立 | 空間 | 干擾 | 其他人 | 喔 | 老闆 | 晚上 | 還帶 | 螢火蟲 | 營區 | 鄰 | 近溪邊 | 水不深 | 適合 | 小孩 | 戲水 | 浴室 | 很大 | 間 | 水量 | 很強 | 洗澡 | 舒服 | 貼心 | 提供 | 洗 | 髮 | 乳 | 沐浴乳 | 寶寶 | 浴盆 | 廁所 | 明亮 | 乾淨 | 無異味 | 早晚 | 聽 | 蟲鳴 | 鳥 | 宛如 | 大自然 | 交響樂 | 提供 | 飲水機 | 太棒了 | 營區僅 | 有熱 | 水瓶,1,1,2
想要 | 孩子 | 害怕 | 煙味 | 家庭 | 請 | 增選 | 雨棚 | 位置 | 很大 | 大到 | 搭 | 完幕 | 不小 | 客廳 | 空間 | 洗手 | 檯 | 雨 | 遮 | 很小 | 下雨天 | 洗 | 事物 | 會淋到 | 雨 | 營主 | 空吸 | 露友 | 抽 | 菸 | 時 | 常有 | 煙味 | 飄過 | 廁所 | 常看到 | 菸 | 蒂 | 洗手 | 間 | 洗澡 | 空間 | 滿大 | 許因 | 為 | 滿帳 | 晚上 | 廁所 | 垃圾桶 | 滿到 | 多出 | 外面 | 衛生紙 | 補 | 跨 | 年期 | 間 | 部落 | 煙火食 | 一群 | 超 | 嗨 | 年 | 輕人 | 晚上 | 唱歌跳舞 | 請 | 營主 | 提醒 | 之後變 | 成大聲 | 聊天 | 尖叫 | 一路 | 鬥嘴 | 一點 | 年 | 輕人 | 留言 | 客氣 | 晚上 | 5.6 | 點 | 一路 | 嗨 | 半夜 | 一點 | 唱歌跳舞 | 營規吵 | 整區 | 小孩 | 哭 | 分鐘 | 說 | 嘴 | 小孩 | 越 | 點的 | 玩樂 | 說 | 吵 | 要來 | 孩子家 | 長 | 容許 | 小心 | 露友言論 | 攻擊 | 營區 | 臉書 | 有針 | 跨 | 年 | 時 | 宣告 | 10 | 30 | 嗣後要 | 降低 | 音量 | 縱容 | 露友 | 狂 | 嗨 | 點多 | 跨 | 年 | 嗨 | 回家 | 跨年 | 營區 | 地形 | 圖 | 發現 | 營主 | 當天 | 超收 | 多帳 | 唷,-1,1,0
廁所 | 浴室 | 設備 | 老舊 | 清潔度 | 不佳 | 燈光 | 不明 | 區僅 | 電箱 | 四帳 | 共用 | 溪水 | 清澈 | 魚蝦 | 大自然 | 溪流 | 棒 | 距離 | 大台北 | 地區 | 改善 | 老舊 | 設備 | 服務品 | 質 | 潛力 | 營區,0,1,1
排水 | BBQ | 好吃 | 收費 | 便宜 | 原 | 民歌 | 唱歌 | 氣氛,1,1,2
營主 | 貼心 | 場地 | 舒適 | 偏 | 唯 | 電熱 | 水器 | 多人 | 時 | 需注意 | 洗 | 冷水,1,1,2
營區 | 主人 | 友善 | 廁所 | 設計 | 洗澡 | 效能,-1,1,0
釣出 | 來的魚 | 真的 | 沒有魚 | 腥味,1,1,2
未經 | 容許 | 私自 | 搬移 | 冰箱 | 內食材 | 想 | 省電 | 沒意 | 只開 | 臺 | 冰箱 | 取 | 搬移 | 這是 | 一種 | 多禮 | 尊重,-1,1,0
風景 | 真的 | 很棒 | 值得 | 露營,1,1,2
優遊 | 全家 | 樂 | 端,0,1,1
貼 | 文有 | 刪 | 說 | 訂營 | 網看 | 評價 | 部落 | 客 | 文 | 這營 | 有人 | 寫 | 訂 | 位子 | 草地 | 區 | 出發前 | 有詢 | 問過 | 營主 | 會不會 | 積水 | 營主 | 說 | 草地 | 鋪設 | 積水 | 營地 | 草地 | 鬆 | 軟 | 踩 | 爛 | 爛 | 感 | 覺 | 下過 | 雨 | 久 | 那種 | 爛爛 | 感覺 | 搭 | 第二天 | 一整天 | 雨 | 回到 | 營地 | 搭 | 位子 | 積 | 水草 | 爛爛 | 隔天 | 拔營 | 離開 | 晚上 | 真的 | 呆 | 隔天 | 營主 | 還跟 | 說 | 露營 | 下雨 | 有爛 | 泥 | 訂 | 營主 | 說 | 草地 | 鋪 | 幾層 | 工法 | 積水 | 經露營 | 久 | 積水 | 地方 | 一看 | 衛浴 | 裝置 | 說 | 男生 | 衛浴 | 廁所 | 髒 | 女廁 | 小間 | 了點,0,1,1
環 | 境 | 髒 | 亂 | 廁所 | 噁 | 心穢物 | 堆積 | 近半個 | 馬 | 桶 | 營主 | 應對 | 進退 | 即為 | 平庸 | 毫無誠信 | 坐地 | 喊價 | 官網 | 明明 | 標示 | 價格 | 現場 | 唐塞 | 理由 | 哄抬 | 價格 | 超級 | 雷 | 露營區,-1,1,0
認為 | 客人 | 跳電 | 水壓 | 穩定 | 馬 | 桶 | 堵住 | 遵守 | 遵守 | 跳電 | 營主 | 兒子 | 刀揮舞 | 恐嚇 | 賺 | 營地 | 設施 | 態度 | 推薦,-1,1,0
草 | 很長 | 整理 | 蚱蜢 | 蒼蠅 | 蚊子 | 蟑螂 | 螞蟻 | 大雨 | 螞蟻 | 窩 | 搬 | 上車 | 成千 | 萬 | 螞蟻 | 殺 | 完 | 可怕 | 水柱 | 衝不掉 | 還得 | 修車 | 廠 | 請 | 店家 | 幫忙 | 頂 | 清 | 很糟 | 經驗,-1,1,0
環境 | 風景 | 超棒 | 營主 | 服務 | 廁所 | 乾淨 | 唯一 | 缺點 | 指標 | 聯絡 | 營主 | 人工 | 導航,1,1,2
有待 | 改善 | 營區 | 螞蟻 | 爬蟲 | 廁所 | 小蟲 | 廁所遠 | 非 | 提供 | 衛生紙 | 洗手 | 檯 | 晚 | 燈,-1,1,0
兩次 | 第一次 | 感受 | 錯後來 | 還好 | 第二次 | 不到 | 點就 | 冰箱 | 切電源裡 | 面還 | 一堆 | 吃 | 感受 | 不好 | 露營區 | 看不到 | 風景,-1,1,0
機會會 | 回訪 | 營區 | 很大 | 有兒 | 童玩樂 | 設施 | 衛浴 | 乾淨 | 可惜 | 蚊子,1,1,2
風景 | 優美 | 場地 | 乾淨 | 主人 | 親切 | 設施 | 完備 | 夏季 | 夜晚 | 會有 | 螢火蟲 | 洗手 | 間 | 稍 | 簡陋 | 為潔淨 | 改善 | 冬季 | 週末 | 滿帳 | 提早 | 預定,0,1,1
不錯 | 露營區 | 水槽 | 大點會 | 更好 | 水槽 | 水 | 太小 | 美中不足,1,1,2
蚊及蟲 | 超多 | 洗手 | 間 | 乾淨 | 浴室 | 脫鞋 | 躋身 | 水溫 | 忽冷 | 忽熱,-1,1,0
巢穴 | 主 | 女 | 情態 | 友善 | 親切 | 營區 | 都市 | 聽之任 | 黑狗 | happy | 四處 | 跑 | 會亂 | 翻 | 垃圾 | 營主 | 不濟 | 說 | 養 | 但會 | 著 | 走 | 總 | 說 | 再訪 | 推薦 | 任何人,0,1,1
營主 | 說 | 本來 | 打小算盤 | 開放 | 不開 | 放 | 毫無給 | 人訂 | 然後也 | 不給 | 退訂 | 金 | 一堆 | 環境 | 差 | 螞蟻 | 超級 | 草皮 | 沒草 | 石頭 | 經營 | 別開 | 原本 | 以為 | 負評 | 過別 | 真的 | 體驗 | 負評 | 真的 | 參考 | 頂尖 | 追悔 | 旅行,-1,1,0
營主 | 夫妻 | 客氣 | 木柴 | 隨便 | 真,1,1,2
努力 | 成才 | 空間 | 營位 | 離車 | 道 | 太近 | D | F | 區 | 小孩 | 危險性 | 浴室 | 熱水會 | 忽冷 | 忽熱 | 不知 | 冷藏 | 冷凍庫 | 冷度 | 匱缺 | 冷 | 本次 | 露營 | 巧遇 | 夫妻 | 喝醉 | 吵架 | 半夜 | 長 | 時間 | 大聲 | 扯皮 | 吵醒 | 露友 | 希望 | 營區 | 夜間 | 管理 | 員容許 | 營主 | 在場 | 發時 | 即時,0,1,1
美的 | 松葉櫻 | 老闆 | 超級 | 客氣 | 小而美,1,1,2
營地 | 雷露 | 友好 | 特別 | 吸引 | 吵鬧團 | 起鬨 | 團有 | 群組 | 沿襲 | 軍事 | 基地 | 吵 | 鬧 | 半夜 | 點了 | 星期六 | 喔 | 縱容 | 唱 | 卡 | OK | 還唱得 | 很牙磣 | 山頭 | 聽 | 倆 | 哀嚎 | 兩三點 | 一群 | 罵 | 娘 | 聊天 | 遙遠 | 點還 | 足以 | 聽到 | 有人 | 狗 | 回來 | 聽到 | 露 | 客家 | 狗 | 亂 | 吠 | 白蘭 | 露營 | 經驗 | 相見過 | 營地 | 吵 | 鬧 | 請 | 營主 | 溝通 | 好像 | 效果,-1,1,0
營主 | 很熱心 | 還會 | 指導 | 搭帳,1,1,2
小黑 | 蚊多 | 希望 | 改善,-1,1,0
景觀 | 不錯 | 老闆娘 | 火蟻,0,1,1
叉路口 | 處 | 路標 | 設定 | 更好,0,1,1
環境 | 不錯 | 可惜 | 營主 | 夜衝 | 時間 | 一群 | 11.12 | 點到 | 搭 | 帳釘營 | 釘 | 搭 | 完後開始 | 喝酒 | 聊天 | 小孩 | 吵鬧 | 其他人 | 睡覺 | 一路 | 吵 | 凌晨 | 五點,-1,1,0
草地 | 不錯 | 營主 | 晚上 | 蟲蟲 | 軍 | 領教 | 衛浴 | 太少,0,1,1
夏天 | 烤肉 | 地方 | 有涼亭 | 溪水 | 空地 | 淋浴 | 間 | 辦團康 | 烤肉 | 戲水 | 老闆 | 親切,1,1,2
洗澡 | 熱水 | 燙 | 超冷 | 超熱 | 露客 | 留意 | 水溫 | 碎石 | 區的 | 石子 | 銳利 | 跌倒 | 幾個 | 傷口 | 下營 | 釘 | 多費心 | 硬 | 不好 | 敲 | 廁所 | 乾淨 | 優點,0,1,1
包區 | 太熙 | 來攘往 | 細微 | 營區 | 應容納 | 10 | 帳,-1,1,0
乾淨 | 整潔 | 老闆娘 | 待客 | 親切,1,1,2
這是 | 住過 | 原始 | 營區 | 習慣 | 夜衝 | google | 不到 | 目的地 | 打電話 | 營主 | 接應 | 山上 | 崎嶇 | 路 | 陡險 | 因為 | 腹地 | 太 | 我始 | 終覺 | 夫妻 | 兩難 | 以維護 | 原本 | 訂 | 區域 | 雨棚 | D | 區 | 因為 | 看見平 | 臺 | 不平 | 雨棚 | 歪斜 | 還在 | 下雨 | 老人 | 小孩 | 適合 | 搭帳 | 走 | 穩 | 超級 | 跌倒 | 廁所 | 螞蟻 | 超級 | 爬 | 身 | 痛 | 那種 | 雖然後來 | 聚集 | 場所 | 安身之地 | 夜衝 | 若真 | 下山 | 真的 | 超級 | 危險 | 折磨 | 原本 | 真的 | 只想給 | 一顆 | 星 | 但後來 | 營主 | 有來 | 示好 | 關切 | 給予 | 兩顆 | 心 | 真 | 心想 | 說 | 事 | 難 | 請 | 難 | 以維護 | 真的 | 改善 | 很難 | 推薦 | 外出 | 快樂 | 平安 | 因為 | 快樂 | 犧牲,-1,1,0
冰箱 | 浴廁 | 旁邊,1,1,2
露宿 | 碰到 | 業主 | 態度 | 因為 | 禮拜 | 日 | 老闆娘 | 自由 | 選擇 | 營位 | 為 | 此多給 | 一顆 | 星 | 可惜 | 蒼蠅 | 超級 | 一不小心 | 小縫 | 縫 | 飛到 | 帳篷裡 | 一出 | 蒼蠅 | 螞蟻 | 超級 | 感覺 | 蟻 | 蟻 | 窩 | 搬 | 帳篷裡 | 一色 | 帳幕裡面 | 蚍蜉 | 有會 | 飛 | 蜚蠊 | 一堆 | 昆蟲 | 蒙古包 | 外 | 優柔 | 寡斷 | 營區 | 裝置 | 缺乏 | 照顧 | 發黴 | 發黴 | 生 | 鏽 | 生 | 鏽 | 真的 | 可惜 | 欸 | 美 | 營區 | 燈 | 夜間 | 昏暗 | 優點 | 營區 | 實算 | 美的 | 看黴爛 | 湖岸 | 溪流 | 夜裡 | 聽 | 河流 | 聲 | 睡 | 著 | 心情 | 愉悅,0,1,1
飛來 | 飛去 | 蛾 | 蒼蠅 | 滿地 | 毛蟲,-1,1,0
浴廁 | 空間 | 狹小 | 洗手 | 檯 | 無燭,0,1,1
營主 | 夫婦 | 熱心 | 親切 | 時常主動 | 關心 | 露友們 | 需求 | 衛浴 | 空間 | 乾淨 | 舒適 | 熱水 | 很熱 | 喜歡 | 營區 | 傍晚 | 時分 | 金色 | 景 | 緻 | 希望 | 多下 | 一點 | 雨 | 營主 | 用心 | 養護 | 草皮 | 有水 | 喝 | 🥺 | 🥺,1,1,2
第七 | 露來 | 夫 | 地方 | 真的 | 挺 | 失望 | 弱項 | 澡塘 | 髒 | 天花板 | 黴菌 | 澡塘 | 牆 | 好像 | 壞 | 掉 | 表現 | 波浪 | 狀 | 洗澡水 | 忽冷 | 忽熱 | 當鄰 | 浴 | 關水時 | 燙 | 傷人 | 熱水 | 隔壁 | 開水 | 變 | 冷水 | 沒中間 | 值 | 洗 | 那間 | 浴室 | 左邊 | 廁所 | 洗澡 | 時不時 | 嗅到 | 化糞管 | 臭氣 | 作嘔 | 淋浴 | 間僅 | 提供 | 掛鉤 | 牆面 | 髒 | 實在 | 不想 | 換下 | 衣服 | 掛在方 | 廁所 | 垃圾桶 | 滿出 | 不曉得 | 碰到 | 狀態 | 營位 | 獨門 | 流理 | 臺 | 流理 | 臺 | 洗好 | 碗 | 盤 | 地方 | 擺 | 和諧 | 提籃 | 早上 | 為 | 何蠅 | 客觀 | 事實 | 區約 | 可容納 | 10 | 帳 | 僅有 | 帳才 | 拿走 | 景觀 | 提供 | 飲水機 | 那段 | 產業 | 道路 | 約 | 15 | 分鐘 | 僅可 | 單車 | 通行 | 會車 | 景觀 | 評介 | 區有 | 小景 | 觀 | 臺 | 團體客 | 煮 | 東西,-1,1,0
接駁車 | 上車 | 地點 | 不明 | 強迫,-1,1,0
風景 | 不錯 | 可惜 | 提供 | 沐浴 | 用品 | 吹 | 風機 | 便利性 | 打折,0,1,1
營主 | 客氣 | a | 區 | 位子 | 螢火蟲量 | 稍少,1,1,2
營地 | 整潔 | 營主 | 熱情 | 分享 | 值得 | 再來,1,1,2
一帳 | 包場 | 場地 | 寬 | 冰涼 | 溪水 | 佛心 | 營主 | 介紹,-1,1,0
蒼蠅 | 用餐 | 體驗 | 差 | 一顆 | 星給戲 | 水池,-1,1,0
優點 | 少帳 | 包場 | 吵到 | 陌生人 | 衛浴 | 乾淨 | 營區 | 整潔 | 不錯 | 生態 | 還不錯 | 知名 | 昆蟲 | 沒什麼 | 蚊蟲 | 缺點 | 收 | 帳太滿 | 帳帳 | 相連 | 沒有額 | 外空 | 間 | 小孩 | 活動 | 提供 | 冰箱 | 騎 | 營主 | 提供 | 機車 | 到場 | 水平 | 斜 | 車子 | 帳邊 | 裝備 | 提供 | 臺 | 推車 | 間 | 淋浴 | 間 | 坐式 | 蹲式 | 小便斗 | 幫 | 小孩 | 洗澡,0,1,1
職位 | 部落 | 採買 | 浴室 | 數量 | 太少 | 鑾社 | 輿動線 | 統籌 | 更好,0,1,1
⛰ | ️ | 300 | 公尺 | 🚗 | 好開 | 🐶 | 無養 | 寵物 | 有野貓 | 🚿 | 水壓 | 充足 | 🚰 | 無飲 | 水機 | 車子 | 停放 | 空地 | 可會車 | 連假 | 滿帳 | 車子 | 進出,0,1,1
露營當 | 天女 | 盥洗室 | 二間 | 水溫 | 忽冷 | 忽熱 | 廁所衛 | 生紙 | 時 | 補上 | 隔 | 天才 | 吹風機 | 一台 | 參考,0,1,1
冬天 | 用電 | 露營 | 品質 | 改善 | 露友 | 品質,0,1,1
車道 | 跟場 | 安排 | 還行 | 適合 | 中小型 | 團體 | 設備 | 還算 | 乾淨,0,1,1
三天 | 兩夜 | 夜晚 | 12 | 13 | 度 | 先 | 問過 | 營主 | 涼白 | 開穩 | 穩定 | 營主 | 說 | 穩 | 晚上 | 發現 | 水溫 | 紕 | 繆 | 燙 | 洗澡 | 饒 | 冷到 | 不堪 | 像是 | 洗交鋒 | 澡實 | 想 | 好好 | 洗個 | 熱水澡 | 大本營 | c | 區,-1,1,0
美好 | 露營 | 體驗 | 營區 | 但勝 | 老板 | 用心 | 服務 | 上山 | 路 | 還算 | 開 | 衛浴場 | 乾淨 | 小朋友 | 特別 | 喜歡 | 活動 | 上山 | 砍 | 竹子 | 削竹 | 籤 | 營火 | 烤肉 | 好玩 | 好吃 | 造訪 | 時剛 | 甜柿 | 產季 | 熱心 | 營長 | 還帶 | 上山 | 現採 | 甜柿 | 吃 | 很棒 | 家庭 | 露營 | 體驗,1,1,2
女廁 | 乾淨 | 每次 | 垃圾筒 | 垃圾 | 淋浴 | 兩層 | 櫃加掛 | 勾 | 水桶 | 水瓢 | 排水 | 佳 | 熱水 | 穩定 | 時間 | B | 區 | 入口 | 斜坡 | 真的 | 陡 | 雨天 | 青苔 | 車上 | 下坡 | 驚險,1,1,2
加油 | 優點 | 溪流 | 夏日 | 可戲水 | 疵瑕 | 低 | 海拔 | 小黑 | 蚊多 | 浴廁 | 環境 | 不良 | 德國 | 蟑螂 | 超多 | 清爽爽 | 差,0,1,1
風景 | 衛浴 | 還不錯 | 很大 | 露營區 | 每一個 | 位置 | 蜜蜂 | 蜜蜂 | 家,-1,1,0
老闆 | 用心 | 設施 | 除水壓 | 不穩 | 之外 | 很棒,1,1,2
衛浴 | 幾間 | 排隊 | 冰箱 | 臺 | 爆櫃 | 檢點 | 小黑 | 蚊,-1,1,0
營地 | 腹地 | 大行 | 車動線 | 有待 | D | 區 | 地方 | 落差 | 很大 | 搭 | 帳區 | 不平 | 走路 | 感受 | 不平 | 地斜 | 下一場 | D | 區有 | 暴走 | 居民 | 夜衝 | 當天 | 還僕 | 裝備 | 不倫不類 | 瘋 | 呱 | 喇叭 | 晚 | 收款 | 訂 | 帳一帳 | 人口 | 總人數 | 24 | 說吾輩 | 兩帳 | 超常 | 收款 | 睡 | 雖然後面 | 上共識 | 感覺 | 壞 | 自然 | 慕名 | 而來 | 實際露 | 營過 | 落差 | 感 | 衛浴 | 裝置 | 置疑 | 👍 | 環境夠 | 乾淨 | 凌晨 | 有人 | 清掃 | 真的 | 犯得上 | 推薦,-1,1,0
視野 | 遼闊 | 短途 | 老鷹 | 蟲鳴 | 鳥 | 聲 | 缺點 | 廁所 | 味道 | 不佳 | 雨棚 | 區前 | 聞 | 管線 | 發 | 屎 | 臭味 | 😂 | 園長 | 管理 | 營區 | 希望 | 望族 | 幫忙 | 垃圾 | 拿到 | 處 | 節減 | 北杯 | 工作量,0,1,1
沙坑 | 球池 | 孩兒 | 玩 | 尋開心 | 熱水 | 熱度夠 | 水量 | 建議 | 老闆 | 沙坑 | 沙圍 | 更好 | 沙坑 | 蠻近 | 風吹易 | 進到 | 帳棚 | 墊 | 搭 | C | 區後面 | 一條 | 死水 | 溝 | ..... | 小黑 | 蚊多到 | 爆炸 | 水溝 | 瞬即 | 整體 | 露營 | 感覺 | 不錯 | 露友 | 玩 | 仙女 | 棒 | 廢棄物 | 記得 | 丟掉 | 搭 | 營區 | 危險 | 老闆 | 收拾 | 動作 | 誠幾分 | 娃兒 | 差點 | 深受其害,-1,1,0
原始 | 自然 | 環境 | 真的 | 人覺 | 舒服 | 營區 | 一群 | 客人 | 半夜 | 聒耳 | 幼 | 不約束 | 半夜 | 大吼大叫 | 兩點 | 起床 | 陪著 | 大眼瞪 | 小眼,0,1,1
露營區 | 晚上 | 野狗 | 野貓 | 隨意 | 走動 | 還把 | 果皮箱 | 翻倒 | ....... | 半夜 | 委會 | 嚇到 | 蟑螂 | 蠅子 | 太多 | 處 | 竄 | 走 | 希望 | 刮垢磨光,-1,1,0
六星級 | 營區 | 半夜 | 猴子 | 早上 | 小狗 | 下次 | 光顧 | 👍 | 🏻,-1,1,0
親近 | 自然 | 地方,0,1,1
場地 | 整理 | 乾 | 凈 | 雨棚 | 區夠 | 搭 | 設八人 | 帳蓬 | 地坪 | 為 | 水泥地 | 車輛 | 停放 | 棚 | 前 | 停車位 | 裝備 | 場地 | 提供 | 桌椅 | 設備 | 水槽 | 數量 | 每區 | 一處 | 太少 | 草地 | 區 | 貨物 | 太 | 大雨 | 積水 | 現象 | 場地 | 只能 | 容納 | 22 | 帳 | 屋 | 小溪 | 水位 | 不高 | 下溪 | 玩水 | 抓小蝦 | 小魚 | 釣魚 | 池不大有 | 台灣 | 鯛 | 魚類 | 租公杆 | 吊魚 | 吊上 | 魚需 | 付費 | 150 | kg | 回 | 游泳池 | 開放 | 進出場 | 地前 | 道路 | 3m | 寬 | 只能 | 單向 | 進出,1,1,2
營位 | 下訂 | 位置 | 異 | 板娘 | 親切 | 風景 | 營位 | 衛浴 | 太少 | 沒熱水 | 浴室 | 正上方 | 虎頭 | 蜂 | 蜂巢 | 螞蟻 | 飛蟲 | 超級 | 裝備 | 爬 | 滿蟻 | 可惜 | 假期 | 營區 | 內動線 | 不佳 | 位置 | 羽球 | 建議 | 營主 | 整治 | 數量,-1,1,0
衛浴 | 裝置 | 不錯 | 然營區 | 狗屎 | 太多,0,1,1
花舞 | 山嵐之星 | 知心 | 露營區 | 可新賞 | 天地 | 所豐富 | 山林 | 有眾 | 杉樹木 | 觀賞 | 如紅衫 | 油杉 | 族繁 | 不及 | 備載 | 尚有 | 青鋒 | 杜鵑花 | 優雅 | 杜松 | 豬籠 | 草 | 綠葉 | 聖 | 蕨 | 金邊 | 虎尾 | 蘭 | 鄂瓣蘭 | 桃樹 | 佛光 | 樹 | 牛樟樹 | 厲害 | 受 | 日本 | 花商 | 喜愛的 | 虎頭蘭 | 園區 | 約 | 甲地 | 可盡興 | 遊園 | 喔 | 運氣 | 花 | 雲海及 | 捶 | 手 | 夕陽 | 面前 | 玩 | 捉迷藏 | 遊戲 | 為 | 追逐 | 蘭花園 | 百米 | 奔跑 | 只為 | 蛋 | 黃 | 夕陽 | 實在 | 美極 | 意外 | 發現 | 園區 | 有營 | 火蟲 | 能見 | 滿滿 | 營火蟲 | 未 | 過度 | 開發 | ㄧ | 閃一閃 | 亮晶晶 | 活像 | 聖誕節 | 聖 | 誕花燈 | 綻 | 放 | 美呆 | 的療 | 癒 | 走累 | 點杯 | 咖啡 | 點個 | 簡餐 | 同時還 | 放 | 鬆 | 緊 | 張 | 節 | 奏 | 觀賞 | 自然 | 自我 | 找到 | 治 | 癒 | 心 | 方法 | 感謝 | 天地 | 人類 | 大自然 | 生存 | 感謝 | 莊主 | 無私 | 大地 | 奉獻,1,1,2
去過 | 忘 | 評論 | 營區 | 體諒 | 老闆 | 用心 | 喜歡 | 晚睡 | 接受 | 太 | 本本分分 | 斟酌一下 | 會不會 | 敗興,-1,1,0
有得天 | 獨厚 | 風物且 | 坐落 | 寧靜 | 山中 | 露營區 | 美麗 | 櫻花 | 設施 | 完善 | 可惜 | 天 | 夜 | 老闆 | 僅收 | 垃圾 | 補衛 | 生紙 | 廁所 | 乾淨 | 女生 | 浴室 | 水溫 | 冷熱難 | 控制 | 蓮蓬頭 | 水 | 亂噴,0,1,1
交通 | 每區 | 獨立 | 干擾 | 營主 | 安排 | 活動給 | 小朋友 | 玩,1,1,2
使用者 | 付費 | 接受 | 營主 | 令人 | 印象 | 深刻 | 金錢 | 斤斤 | 計較 | 網頁 | 資料 | 討論 | 收費 | 兩天 | 內來 | 幾次 | 收費 | 態度 | 質疑 | 只會 | 含糊 | 帶過 | 換另 | 一位 | 講解 | 雨棚 | 很棒 | 下雨 | 水流 | 雨棚 | 跑 | 設施 | 跟場 | 規劃 | 優點 | 最棒 | 廁所 | 浴室 | 乾淨 | 道路 | 規劃 | 給兩顆 | 星 | 為 | 廁所 | 客人 | 素質 | 不錯,-1,1,0
星期五 | 夜衝 | 星期日 | 行程 | 感覺 | 不好 | 👎 | 不想 | 給星 | 🌟 | 帳篷 | 蚍蜉 | 廁所 | 清 | 髒 | 營地 | 纖毫 | 對面 | 有人 | 抽 | 菸 | 煙味 | 飄過 | 小朋友 | 過敏 | 營主 | 說 | 說禁 | 菸 | 喔 | 沖 | 涼 | 水 | 超燙 | 超冰,-1,1,0
一堆 | 螞蟻 | 大街小巷 | 蟻 | 住 | 晚太 | 可怕,-1,1,0
因為 | 部落 | 感覺 | 裏 | 人情味,0,1,1
蚊子 | 及蟲 | 超多 | 廁所 | 不乾淨 | 澡塘 | 脫鞋 | 水溫 | 忽冷 | 忽熱,-1,1,0
第一次 | 月 | 前往 | 月 | 次造訪 | 營主 | 人好 | 客氣 | 環境 | 空間 | 生態 | 環境 | 空間 | 生態 | 上次 | 樹上 | 手掌 | 足 | 節蟲 | 月 | 營區 | 螢火蟲 | 驚喜 | 值得 | 推推 | 推,1,1,2
營地 | 碎石子 | 泥地 | 營區 | 搭 | 完 | 帳篷 | 靡 | 地方 | 走 | 設施 | 四個 | 區域 | 共用 | 廁所 | 髒 | 隔天 | 早上 | 清理 | 景色 | 為 | 開車 | 1.5 | 小時 | 然後到 | 一塊 | 碎石 | 泥 | 地上 | 露營,-1,1,0
洗澡 | 沒開水 | 水壓,-1,1,0
每帳 | 空間 | 很大 | 寬廣 | 草皮 | 玩耍 | 視野 | 開闊 | 風景 | 優美 | 高 | 海拔 | 滿多 | 蚊子 | 區域 | 兩間 | 廁所 | 稍嫌 | 設備 | 稍微 | 簡陋 | 導航 | 達 | 營區 | 200 | 公尺 | 指標 | 通往 | 營區 | 路 | 窄小 | 不太好 | 走,1,1,2
蚊蠅 | 超多 | 並未 | 評論 | 說 | 沒什麼 | 蚊蟲 | 冷暖自知 | 心明 | 如鏡 | 下雨 | 過後的 | 來頭 | 蚊蠅 | 爆多 | 一開燈 | 百只 | 那種 | 帳棚 | 區去 | 茅廁 | 中途 | 階梯 | 山坡 | 走 | 廁所 | 小心 | 插頭 | 位置 | 超遠 | 插頭 | 位置 | 帳篷區 | 真的 | 段 | 距離 | 延長 | 線 | gg | 🙂 | 飲水機 | 很小 | 真的 | 不畏 | 家用 | 那張 | 飲水機 | 雖寫 | 說 | 僅供 | 飲用 | 還確 | 只能 | 僅供 | 帳篷 | 人數 | 不用 | 說 | 供 | 應給 | 包區 | 😌 | 請 | 收錢 | 前赴後繼 | 雖有 | 解決 | 營主 | 道歉 | 權益 | 真的 | 會壞 | 露友 | 外出 | 放 | 鬆 | 心情 | 網 | 路上 | 公告 | 寫上 | 一帳 | 配一車 | 加一 | 臺 | 200 | 實地算 | 臺 | 300 | 日 | 計算 | 公告 | 冷氣 | 冷氣 | 計價 | 收錢 | 時刻 | 說 | 臺 | 冷氣 | 需 | 300 | 以日 | 計算 | 🙂 | 寒潮 | 計算開 | 整天 | 開一個 | 月 | 誇張 | 公告 | 入園 | 說 | 明好 | 規則 | 我覺 | 接受 | 諒解 | 收錢 | 時 | 說 | 加收 | 真的 | 接受 | 包區 | 20 | 幾個 | 明明 | 間 | 開 | 間衛浴 | 排隊 | 洗澡 | 🛁 | 水柱 | 蠻強,-1,1,0
南國 | 椰林 | 草皮 | 營地 | 兼有 | 種植鳳梨釋 | 迦園 | 特色 | 感覺 | 園主不時 | 表演 | 教授 | 吹奏 | 樹葉 | 口技 | 椰葉手 | 做 | 藝術 | 小鳥 | 魚 | 蚱蜢 | 小朋友 | 大人 | 喜 | 愛 | 浴室 | 熱水供 | 應 | 充足 | 冬季 | 露營 | 特別體 | 貼 | 超大 | 超高 | 遮頂 | 鋼骨場 | 遮陽 | 遮雨 | 場地 | 投燈 | 光亮 | 浴廁 | 旁邊 | 搭營 | 預定 | 營位 | 時 | 營主 | 洽詢 | 稍嫌 | 之處 | 為 | 電壓 | 當同 | 時 | 兩人 | 吹風 | 機時 | 時常 | 跳電 | 冰箱 | 颱 | 風受 | 損後即 | 未 | 添購 | 實在,1,1,2
廁所 | 衛生紙 | 建議 | 裝衛 | 生紙 | 草地 | 幹 | 掉 | 狗 | 大便 | 窗明 | 几淨 | 垃圾箱 | 沒裝 | 垃圾袋 | 垃圾桶 | 壓 | 磚塊 | 半夜 | 野狗 | 野貓 | 翻 | 廢棄物 | 整體 | 之下 | 有待 | 改善,0,1,1
