content,rating,status,type,label,sequence_num,publishedDate
有溪水可以玩，有魚可以免費釣，草皮小孩可以跑，只是有小黑蚊,3,0,1,1,6133,2019/05/06
附近狗叫聲太吵蒼蠅蚊子有點多七月其他尚可,3,0,1,1,6429,2023/07/07
營主幽默風趣  營區導覽教學解說生動浴室水量穩定   公用空間舒適還有體驗魚池釣魚   舒適水池可以玩,4,1,1,2,5406,2020/05/08
衛浴空間大且乾淨，冰箱刷一整排給你夏天需注意防蚊及防蒼蠅措施營主夫妻很用心經營&維護環境,5,1,1,2,6172,2021/05/07
接待大姐很熱心。讓車子能停在位置旁邊真的很感謝,5,1,1,2,6257,2023/09/07
夜衝之後竟發現沒帶帳篷骨架，幸虧營主神救援，找到好友出借帳篷，否則差點就又要開車回家了小巧的營區，熱情的營主，賓至如歸的體驗！由於空間不大，對煙味、聲音敏感的人較不推薦 …,5,1,1,2,5746,2022/05/07
營區清幽乾淨營主健談風趣最重要的是我頑皮的airpod左耳不想回家遺漏在營區營主還幫我找尋失蹤兒童寄還給我感謝營主ps.附上貪玩傷痕累累的左耳,5,1,1,2,2820,2023/11/06
草地很漂亮，營區小但維護得不錯，植物照顧得不錯。洗手台是共用的，沒有飲水機，廁所不在營地裡。營地下方是遠見之星營地，很容易被其他營地干擾，聲音及味道都會傳到微笑草地。營區小，所以各帳聲音的干擾也很大，遇到不善的露友，就整夜不用睡了。沙坑的沙沒有想像中好。,2,-1,1,0,4776,2021/05/07
環境清幽 、乾淨整潔不在話下， 附近又有小溪流可以抓蝦和螃蟹， 有小朋友的遊樂設施， 非常適合 親子同遊， 露營的好地方,5,1,1,2,1529,2021/05/09
很難得看到戲水池是噴泉的營地，山景也很棒，營主超級客氣，肯定會再回訪，。我們都開車到營本部冰箱放食材（路真的抖），建議上層可規劃冰箱空間,5,1,1,2,3200,2020/04/13
「11.3.22」天光、繁星、日出、櫻花收集很多美好的地方。 …,5,1,1,2,3879,2022/05/08
熱水問題都一樣！營主也有回覆會多加注意！另外~必須要請營主加強公告晚間音量的問題~晚上車聲，航道飛機的聲音其實睡眠就不是很優~又因為營位間距離蠻近的~晚上有兩大群年輕人嬉笑玩樂到半夜兩三點！我們已經有人在一點的時候請他們降低音量~後來他們在帳篷裡還是蠻大聲的！！最後我們兩帳大人小孩都沒睡好~只能說這次露營不是很愉悅的經驗！,3,0,1,1,2085,2022/05/07
營主的服務沒話說 ，可惜遇到寒冷及大風無法好好享受 ，是一個會讓人再次拜訪的好營區,4,1,1,2,1357,2019/01/30
風景戰勝一切。大概要2小時山路上營地 但看到風景後 屁股痛 頭暈 以煙消雲外若沒看過雲海 請務必列入你的露營清單,4,1,1,2,4395,2023/01/30
五星級衛浴超讚，水池、沙池也很乾淨，外食也方便，下次一定還會光臨。,5,1,1,2,639,2018/10/25
"感謝美枝姐熱情招待,營位都有專屬的廁所,SPA級的水壓真是讚,有飲水機(夏天可以喝到冰水),冷凍庫.營業用大冰箱,期待營主減帳後,再衝一波 …",4,1,1,2,1290,2022/05/07
營主風趣，活動帶得有趣好玩！只是營區較小，滿帳後很擠！露客若無節制休息時間，就造成大家無法好好休息。,3,0,1,1,2797,2023/05/07
"營主非常用心經營，浴廁完美，設施維持良好。優點：營主很熱心,浴廁完美,沙坑非常乾淨，晚上都會蓋上帆布保護,交通便利,戲水池維持相當優良(雖然去的是冬天未開放),有提供腳踏車給小朋友騎--------缺點：營區內沒有風景可言，但附近就有峨眉湖 & 南庄老街可逛,溜滑梯是小型簡約派.....",5,1,1,2,6115,2020/02/11
還不錯。還不錯，剛好去的那天沒有多少人，很安靜，可以好好休息。,5,1,1,2,1548,2022/08/30
小而乾淨的營區，浴室及廁所都維持很清潔，浴室有洗髮精和沐浴乳，洗澡熱水很熱，還有一對熱情的營主夫婦。,5,1,1,2,7037,2020/04/05
營地設施完善，免費提供地面防水隔板，水槽水量充足，用電也方便，廁所浴室乾淨，草地寬廣，唯鄰近竹林小黑蚊較多，叮咬兇狠些,3,0,1,1,3563,2018/05/08
很棒的露營區，完整雨棚可確保乾帳撤收，是難得一見的高度乾淨營區；另外營區還有公用料理桌及冰箱設備，相當貼心！推薦～,5,1,1,2,4033,2021/05/07
個人評論9度低溫洗澡，發現熱水不夠熱，會變冷水。在未使用高壓電器卻容易跳電，場地小，沒有多餘的空間讓小朋友玩！營主很客氣、浴室很大，很乾淨,2,-1,1,0,4026,2023/05/08
"最不能接受的是夜衝沒有限定時間，到了晚上11,12點還陸續有車輛上山，車燈及搭帳人的吵雜聲到深夜沒停。早上收帳發現帳位草地滿滿的蜈蚣，還好有用了護草墊，不過還是有蜈蚣鑽到帳篷裡，數量比螞蟻還多。營地視野好，傍晚可看夕陽，晚上可看星空，早上霧氣重，如置身仙境。廁所浴室數量不多，有冰箱有飲水機。還好是連假前一天來，半夜被夜衝的吵死，隔天早早離開不想待在人擠人無法放鬆的營地。",2,-1,1,0,4494,2023/05/09
環境特優~衛浴超乾淨~雨棚極舒適~視野夜景棒~堪稱宜蘭最優質露營區,5,1,1,2,5161,2020/05/08
推一個，非常棒的營地，完全的森林系，營主人也非常好客！開新帳 收乾帳！,5,1,1,2,3842,2023/05/08
環境清幽，廁所衛浴很好，森林芬多精讓人很放鬆，但營地雜草多稍嫌雜亂。,4,1,1,2,2868,2021/05/07
適合包區的營區階梯式營地   地很硬 打釘 打到唉唉叫,4,1,1,2,3345,2020/05/06
。抵達營區現場後 發現整場營地沒有「燈光照明」設備，只能先靠自己車上大燈 勘場搭帳。。感謝營區提供了冰箱給露友使用 當晚出現一個插曲：已告知營主有夜衝露友入場  實際抵達要使用冰箱時發現 營本部居然大門深鎖 無法打開！於是去電營主 ⋯但營主一句 我今天下午過去但忘記帶鑰匙.... 中間一番電話交涉後。還是十分感謝/麻煩營主過來協助開門。。營區鄰近路邊 早晨有車聲 都可以習慣.但有二點 較為不能接受：因為無大門控管進出的人潮 在營區內遇到幾組 走路/騎機車進來的陌生人.隔日下午甚至遇到一位 神情怪異的男子居然直接走向兒童滑梯區，幸好 當下我和先生朋友 在營區入口處聊天，告知對方 我們是包場 請他離開！結束一場驚險,1,-1,1,0,5066,2020/05/07
"上傳幾張營地照片~大家參考即可~有以下幾點,強烈建議改善地方~~包區後 有個自己的小空間 很自在不被打攪(但是 如果沒法包區,  別考慮這喔!   建議帳數 4 以內~)View 是看的到~前排樹及草 都擋住了!衛浴環境~廁所外面沒光源~男生小便池 可以用乾淨嗎!重點 ~  營主的貓  前面已有多人反映, 但是我認為必須說,貓 會一直叫 吵你睡覺 你能接受嗎?貓 會跑進帳篷 座在椅子上睡覺 你能理解嗎?對寵物及貓 並沒好惡~ 但是 我是來露營放鬆~ 可以尊重嗎??請後台小編  認真看待消費者建議 ~~PS.  營地中間兩棵大樹下有張桌子, 上面放了一大片 強化玻璃, 重點是 四個角都是銳角~ 要小心~",3,0,1,1,2690,2022/05/07
營位有點擠，洗手台不夠不方便。廁所顯然不足，其它都可以，營主很不錯,3,0,1,1,5336,2018/05/01
黑螞蟻超多爬上帳篷洗澡水忽冷忽熱，小孩還因此被燙到路上還有釘子真的是很誇張的營地,1,-1,1,0,1152,2021/05/07
遮雨棚很不錯唷..給予建議雨棚裡面蜘蛛網很多..有時吃東西髒東西會掉下來.廁所建議要定期..消毒才不會卡尿垢！！！ …,3,0,1,1,2875,2023/05/07
當天晚到老闆主動聯絡，營地上方山坡可以看到對面山頭日出~,4,1,1,2,3673,2019/09/10
下次會再來的一個超級優質營區。星空夜語營主很親切設備也很齊全釣魚盪鞦韆溜滑梯小孩很喜歡還交到新朋友值得推薦的營區,5,1,1,2,5560,2019/04/12
雨棚搭帳，水泥地，地上有留四金屬孔溪水很近，可玩水營地不大，沒規劃客廳帳空間,3,0,1,1,3969,2019/05/07
這個營地位於馬路旁、真的很吵完全無法達到放鬆，晚上、清晨最為有感，車子、重機來來往往無法好好休息，廁所也沒經常清理、髒且尿騷味很重、搭帳後活動路線擁擠，最重要的是一到晚上（蟑螂、蟑螂、蟑螂、蟑螂、蟑螂、開始傾巢而出），無法想像的多⋯有飛的、爬的、大的、小的，至少上百隻跑不掉真的無法想像⋯ …,1,-1,1,0,6328,2019/05/06
真的有種在別人家庭院露營的感覺，但是草地真的舒服，也有飲水機而且還有熱水真的很方便，最麻煩的是廁所有點遠不在營區旁邊要繞一圈才能上，變得半夜上廁所很不方便，而且小貓會抓帳篷，雖然可愛但有破壞帳篷的風險，總體來說風景跟舒適度還是不錯的,3,0,1,1,6976,2021/05/07
熱情的太陽神營主帶部落導覽生動又活潑、很適合帶小孩去走走、大人記得要帶釣竿未成年請勿飲酒、不夠販賣機投 …,5,1,1,2,3378,2021/05/08
規劃很棒的森林系營地，讓人有置身在公園的錯覺！女營主非常親切、環境很整齊乾淨、浴廁有加蓋與蚊帳減少昆蟲誤入各營位空間非常大，即使滿帳也不覺得擁擠距離南庒老街僅需7分鐘車程，露營的空檔可以去逛桂花巷吃美食生態豐富，蟲鳴鳥叫不絕於耳註：今天星期一只剩我們一帳，剛好提供了絕佳的拍照時機小缺點：營區熱水下午6點後才提供,5,1,1,2,6013,2023/06/06
營地是不錯，小包區很舒服，女營主人也不錯。但就是露友不能選擇，半夜講話大聲，發酒瘋音樂大聲就算了⋯⋯男營主還一起喝酒，大聲喧嘩⋯ …,1,-1,1,0,6277,2020/05/06
此處其實是不錯的營區，設備浴廁都足夠，營主也隨和，給4星的原因是小黑蚊，務必要作好防蚊措施，它多且凶，然後天亮後就上班直到太陽下山才逐漸減少，這次來露營的夥伴都被攻擊，無一倖免！營區外有溪流，可評估是否前往玩水。,4,1,1,2,4774,2023/11/08
地點不錯，營主非常細心照顧草皮，有使用焚火台的營友要特別留意。（營主也會來告知你）。衛浴設備有需要加強，熱水及浴室間數不足夠。,3,0,1,1,112,2023/05/07
廁所乾淨，附近也有景點可以走走,3,0,1,1,5580,2019/05/07
很乾淨的露營場地，還有很大的草坪，營主很nice,5,1,1,2,3424,2023/05/07
在關西統一馬武督附近有雨棚跟漂亮草地的營區還有粉好釣的大雨池還有溪流可以玩水,4,1,1,2,5716,2023/05/06
小區獨露，放鬆的好地方,3,0,1,1,7133,2017/08/21
植被稀疏營地排水不良造成土壤鬆軟，大風一吹營釘連根拔起，再加上沒有棧板，滿地泥凝，就一個字＂慘＂，一顆星是給打赤膊的帥哥，服務還不錯。,1,-1,1,0,5563,2022/05/08
很棒的營區、一家四口可以一起洗澡的衛浴，超級乾淨的廁所吹風機、冷凍、冷藏、RO水、大草皮每帳間隔也太大了吧！ …,5,1,1,2,4150,2024/03/07
不好的體驗，不會在來訪。,1,-1,1,0,4010,2022/05/07
好走的山路，所以不用擔心開車技術不好不敢上山；露營區環境很乾淨，包括浴室、洗澡間；業者很親切；離瀑布區不會太遠，走一小段可以當運動,5,1,1,2,124,2019/05/07
營區很乾淨，廁所很乾淨，有小孩玩樂區很讚！大人忙小孩自己去玩，不會一直媽媽媽媽的，訂單獨一區空間很大，營主人很好很用心 …,5,1,1,2,1297,2022/05/07
很新的營區！營主很友善！全天安排人員顧營區！廁所淋浴很夠用！只是去的時候天候不佳，無法乾燥撤收！,5,1,1,2,3299,2023/06/07
野石森林位於宜蘭的寒溪吊橋附近，海拔190公尺，低海拔出發前除了很害怕下大雨之外，也很害怕會超—級—熱！不過因為我們剛好三帳包了C區，正好有大片的九芎樹遮蔭，營區的環境也很不錯，營本部有冰箱、冷凍庫和飲水機，幸運的話還能遇到營主養的小貓(可摸可揉)，淋浴設備也很乾淨；晚上有超級多可愛小昆蟲！午夜的星空也好漂亮～,5,1,1,2,3041,2021/05/08
環境超優的，沙池、水池、彈跳池能讓小孩玩到瘋，草地平整，電源、水源也都俱備，還有爐台及瓦斯烤肉枱租借，尤其是浴室超大的能同小人一起入浴，更棒的是價錢,5,1,1,2,96,2018/05/06
請撤去封面的照片 現場已經沒有溜滑梯的設施了 到了現場才發現與網站介紹的不符 有點傻眼。入住D區 旁邊是馬路 寧靜山谷 有時候有車子過 聲音會比較大聲沒有什麼景色 但是草皮腹地大 浴廁乾淨度 還可以 浴室熱水是柴燒 熱水很足但是遊戲區已經沒有溜滑梯了建議營區介紹封面應該要更換因為與事實不符,3,0,1,1,3874,2019/03/04
海拔非常高，氣候宜人，可以看雲海，可惜露營地有點小要搶廁所，想要睡在有景的營位需要先搶先贏,4,1,1,2,6761,2022/04/23
廁所真的無法接受因為下雨地上非常泥濘要撤帳時 車子整個陷進泥濘裡朋友幫忙大力推車 輪胎才成功脫離泥沼,3,0,1,1,3933,2022/05/08
廁所非常乾淨…環境也清幽營主非常好客..熱水真是有夠熱的…有水池、沙坑、溜滑梯…值得推薦,5,1,1,2,74,2022/05/07
營主親切，浴廁空間舒適乾淨，整體環境讓人覺得很舒服放鬆,5,1,1,2,3568,2017/07/21
很幸運在連日大雨預報中，遇到好天氣，度過一個非常難忘的週末，營區很好無可挑剔，夜晚滿山滿谷的螢火蟲，是城市人沒見過的美景，即使追了好幾季的螢火蟲，也是第一次被上千隻圍繞。附近步行可到溪邊，小孩都玩瘋了，可詢問營主路線。營區設備很新，營主友善且用心經營，值得推薦！,5,1,1,2,524,2024/04/30
非常棒的露營區，有溪流也有水池，沒有小黑蚊，營區主人也很好相處，小朋友洗澡建議用水桶接水。,5,1,1,2,3542,2020/05/07
