content,label,rating,type,publishedDate,tokenization,sequence_num,status,origin,origin_label
感謝老闆娘和弟弟的熱情服務，弟弟很貼心，由於當天濃霧影響視線，他親自開車引導我們下山，讓我們感到非常安心。衛浴設施方面，熱水足夠，讓我們在寒冷的天氣中也能洗個舒服的熱水澡，而廁所也滿乾淨的，整個露營區都算是保持相當整潔。另外，露營區內有三隻可愛小貓和一隻十分乖巧的小狗錢錢，為我們的露營增添了很多溫馨時刻，真心希望能夠為小狗錢錢準備一個舒適的窩讓小狗錢錢能遮風擋雨，讓牠能在這個美麗露營區也能有個溫馨的家!,正向,5,1,2024/2/9,,5120,1,1,正向
不建議太熱的夏天、太冷的冬天來，熱水要到下午六點才開始供應，有小朋友的會有很多不便的小細節若是小朋友要洗澡，會變成要排隊，人太多時超級不方便，熱水器忽冷忽熱，只供應到晚上十二點，白天是完全沒熱水廁所算乾淨，但蹲式浴廁設計的泄水覺得不太好，變成乾濕不分離，廁所數量不足睡覺時一直聞到尿騷味  管線都在白色石頭下面，不知是不是剌破流出來，下營釘時要留意，電源插座設計太露天，沒做防水保護營地為碎石地，所以，就沒有提供護草墊，重點，搭天幕的營釘建議用到35公分，雖然營區是碎石，但底下的土超級軟，我天幕的營釘是30公分，直接被風拔掉四支，隔壁帳的直接被吹飛一半網路上的規定寫的很明白，怎麼收費的方式都有說明，該幾點前離開就不要超過時間在官網上面都會明確標示收費，所以，不要覺得營主什麼都要收費，建議要來之前，把官網的規則詳細閱讀，避免產生誤會不論是訪客還是臨時加人來睡自己的帳篷，都需要收費，網路上有寫，一人是兩百,負向,2,1,2024/1/7,,5121,-1,1,負向
值得推薦的營地。硬體設施不錯，規劃的很好。水槽高度適中，不會腰酸背痛。有小溝可以玩水。很棒的營地。,正向,5,1,2019/3/31,,5122,1,1,正向
營區和營位都滿大的，小朋友不怕沒地方跑，可以釣魚，但魚池周圍防護沒有弄的很好，要小心小朋友掉下去,中立,4,1,2023/12/6,,5123,1,1,正向
風景優美，廁所乾淨，熱水夠大也很熱，還會再訪,正向,5,1,2023/6/7,,5124,1,1,正向
營主很熱情，還煮甜湯給大家喝。也會注意彈跳床使用的狀況。但雨棚區最多四帳。空間有點擠,正向,5,1,2023/12/15,,5125,1,1,正向
蟲超級多，廁所浴室跟營區全部都是蟲跟蛾，真的沒遇過這麼多蟲的營地！洗澡簡直是地獄，蟲全部飛來飛去還停在身上冰箱超遠，遠就算了裡面竟然也有蟲！整個營區共用一個冰箱，超沒衛生,負向,1,1,2022/5/7,,5126,-1,1,負向
我非常喜歡這裡的設施，像是浴室、沒有石頭的土壤、露營平台、隔間佈置。他們在浴缸裡提供洗髮精和沐浴露，這非常有幫助。有一件事值得抱怨，那就是所謂的黑蚊子。這真的很煩。,中立,5,1,2018/5/6,,5127,1,1,正向
營主不知道在幹嘛，根本沒在控管旅客山區唱KTV就算了，22:00過後還在唱有在管理嗎？,負向,1,1,2024/2/8,,5128,-1,1,負向
"營區非常乾淨.優質,熱水24H供應！營位空間非常舒服.69天幕完全ok！這次位置是3區,是一個可以再訪的營區！推薦！推薦！推薦！",正向,5,1,2023/5/7,,5129,1,1,正向
環境特優~衛浴超乾淨~雨棚極舒適~視野夜景棒~堪稱宜蘭最優質露營區,正向,5,1,2020/5/8,,5130,1,1,正向
人生第一次露營就來這邊夜景很漂亮，廁所很乾淨地板是石子地，建議需要帶睡墊比較好睡喔！,正向,5,1,2022/5/7,,5131,1,1,正向
每個帳位幾乎都有棧板，所以很平好睡！ 早上起床就是期待美麗的風景！可惜營區較小...但此營區有販賣部，可補充一些飲品或生活用品！,正向,3,1,2018/5/8,,5132,0,1,中立
環境優美、衛浴乾淨、設施俱全、營主親切，有山有水好紓壓，孩子們玩得很開心，值得再訪！,正向,5,1,2018/2/21,,5133,1,1,正向
乾淨的碎石區跟衛浴，穩定的熱水，但必須克服延綿不絕的山路，開到懷疑人生,正向,5,1,2023/5/7,,5134,1,1,正向
營主很親切，比其他露營區便宜很多，才100元，值得來，帳篷也可以租，有吧台可以喝咖啡，一定要穿長袖（雖然營主會噴藥去殺蚊子），記得也要帶防蚊液，好玩，推推！！！！！,正向,5,1,2022/5/8,,5135,1,1,正向
環境好，衛浴空間乾淨，營主超熱心！會想再去！,正向,5,1,2019/5/8,,5136,1,1,正向
訪客過18:00要收費,負向,1,1,2023/5/7,,5137,-1,1,負向
很適合帶小孩來野放的營區，營主用心帶活動!室內的遊樂場也讓小孩即使在下雨天也可以盡情玩樂~!此外營主還很貼心的安排適合我們帳篷的營位，非常舒適空間很足夠。廁所也很乾淨，水壓很穩定。冰箱空間也很ok。這次遇到團露的露友也都非常遵守規定，讓我們在這次連假很放鬆~~,正向,5,1,2022/5/7,,5138,1,1,正向
衛浴超乾淨！營主夫妻很熱情～～小小孩超開心！有沙有水有溜滑梯！大推 …,正向,5,1,2022/5/7,,5139,1,1,正向
山路真的超級霹靂難開90彎80拐，兩點左右上去某段山路霧厚到完全看不到路，只能看地上白線，很恐怖，露營地很多蟲，洗澡要六點以後才慢慢有熱水，廁所還算乾淨但還是偏原始，已經收過錢但走之前還來收，好像搞不清楚哪些已經給錢了,中立,3,1,2023/5/7,,5140,0,1,中立
"乾淨的空氣,簡單的地方",正向,3,1,2021/5/8,,5141,0,1,中立
小孩的遊戲區超棒的，浴室廁所也隨時都保持的很乾淨。,正向,5,1,2023/3/2,,5142,1,1,正向
營位給的很大，櫻花很美，燒柴洗澡很有趣，小朋友說還想再來,正向,5,1,2023/5/8,,5143,1,1,正向
乾淨舒服的營地。戲水池小孩玩到不想上岸、廁所乾淨草坪很棒。,正向,5,1,2019/4/14,,5144,1,1,正向
"營主夫妻都很和善, 營地草皮很棒, 前後風景都很漂亮, 可以看到五指山和市區夜景, 營地雖然不大, 但是一個小而美的營地",正向,4,1,2020/5/6,,5145,1,1,正向
1.洗澡被熱水燙到～不是超冷就是超熱，露客要多留意水溫2.碎石區的石子頗銳利，一跌倒好幾個傷口，下營釘要多費心，地很硬很不好敲3.廁所乾淨是一個優點,中立,3,1,2022/5/6,,5146,0,1,中立
不錯的露營區可以釣魚，就是人多,中立,3,1,2023/11/6,,5147,0,1,中立
整體感覺還不錯……但路況不是很好，指標能再更明確點,中立,5,1,2018/8/13,,5148,1,1,正向
超級棒的露營區，無敵夜景看到飽，附近還有步道可以走走賞櫻，太棒了～營地整理的很整潔，浴廁又大又明亮乾淨，熱水超級熱，老闆非常細心用心在整理～這次五天四夜正好碰到冷氣團，貼心的老闆看我們擋風天幕不夠，還借我們天幕，真的好暖心～下次一定要再來～ …,正向,5,1,2024/3/7,,5149,1,1,正向
整體環境很好，營主也非常客氣及關心露友的需求。唯一美中不足之處就是廁所跟浴室設在同一間，晚上要上大號的人要跟洗澡的人搶位置（男生3間女生3間） …,中立,4,1,2021/5/7,,5150,1,1,正向
很不錯~~。營區老闆態度非常好~這次元旦跨年包了三號區，三號區的空間有的怪，無法如同露營樂網站標示的每帳有5X8的空間。原本三號區入口無法將車子開入卸貨只能停在斜坡上裝卸裝備，經過建議之後在1/1清晨老闆馬上修改讓車子可以開入三號區入口前的小平台裝卸裝備，現在裝卸裝備就很方便~馬上做修改讓人感動~~,正向,5,1,2018/1/2,,5151,1,1,正向
老闆人很好，滑草很好玩。本來看網路圖片沒感覺，原來是老闆比較不會用3C. 實際來，覺得很棒，露營的地方很乾淨，位置很大  …,正向,5,1,2022/5/6,,5152,1,1,正向
下雨積水，泥濘，蚊蟲多,負向,3,1,2020/5/7,,5153,0,1,中立
自在舒適，營主夫婦人很nice。原本訂C區雨棚，抵達時營主引導搭在A區雨棚，高度比較高，視野更好，升級驚喜，小朋友在營位瘋狂奔跑放電！超舒服營區自產的雞蛋品質很好瓦斯帶不夠，謝謝營主夫婦幫忙提供，省了開車下山的麻煩，每個營位都有烤火桶跟木材能使用，暖暖暖,正向,5,1,2023/3/4,,5154,1,1,正向
空氣清新，青山綠水，景色怡人，遠離都市塵囂，體驗慢活舒暢，大推。,正向,5,1,2018/5/8,,5155,1,1,正向
廁所超級乾淨、距離埔里市區不用10分鐘、露營區主人超級友善及熱心...剩下的優點就留給您親自體驗囉！,正向,5,1,2021/5/8,,5156,1,1,正向
可以釣魚的露營區有吳郭魚還有烏鰡在鋼棚區搭營就不怕颳風下雨唯一的小缺點就是其他帳聊天的聲音也容易傳過來浴室廁所乾淨清潔顯然時常在維護是值得一訪的營地,正向,5,1,2021/5/6,,5157,1,1,正向
熱鬧取靜 露營 的 好地方， 瀑布 潺潺水聲 ，親子遊玩 的好去處。,正向,4,1,2018/5/9,,5158,1,1,正向
真的是第一次遇到這麼囉嗦的營主，營位給的不夠大，直到我們額外付了錢搭天幕使用，營主拿了錢之後就笑笑ok了，結果搭好了又有意見，提出如果有人來可能要拆掉？明明無法搭下三帳的區塊，要我們搭三個帳，一點都不合理，不給客人方便，今天有多少位客人自己不知道？露過那麼多次沒遇到這麽囉嗦的營主，事後帶朋友經過還笑笑打招呼問我們ok嗎？給自己做面子好像對客人都很好…..。還跟自己的朋友在營位唱卡拉ok，還好我們一開始就換到離營本部遠一點了…不然應該還有噪音的困擾。環境很好，營地算乾淨，但營主做生意的方式，不會想再去！營位也沒有1200的等級,負向,1,1,2023/5/7,,5159,-1,1,負向
座落在群山之中，老闆娘與女兒的熱情款待讓人再三回味，非常推薦前往。,正向,5,1,2018/5/8,,5160,1,1,正向
"新手超有善的環境與設施,有飲水器,冷凍 冷藏櫃...有屋簷  雨遮  不一定要搭客廳帳  天幕    有桌椅  不一定要帶  老闆很會喝",正向,5,1,2023/5/7,,5161,1,1,正向
營區無管理人員，沒冰箱，兩間廁所故障沒水，三間浴室兩間沒熱水，流理台水管阻塞，草坪區像長滿雜草的花圃不適合搭帳，環境條件跟收費不成比例,負向,2,1,2019/5/8,,5162,-1,1,負向
請適當地管理你的朋友團體，即使他們喝到凌晨三點並且整晚打架辱罵，甚至讓孩子感到害怕，雖然警察過來巡邏，但無法自制的人們會繼續製造噪音。這樣一來，整個假日就會被毀了，不知道該如何繼續進行接下來一天的行程。,負向,1,1,2023/5/7,,5163,-1,1,負向
景色優美。除了上山的路途較遠外，基本上算很好開。浴廁乾淨，位置算大，期待水蜜桃季再訪,正向,5,1,2022/3/25,,5164,1,1,正向
希望營主能用心維護池溏，增加飲水機。我們住綠池棚區。前一個湖很漂亮。但我們搭帳的池溏旁邊一直聞到魚腥味因為有死魚三條，很好的環境希望營主能多注意。網路評價也很好。真的覺得很可惜。還是會再去哦哦,正向,5,1,2020/1/12,,5165,1,1,正向
老闆很熱心，生態保持的很好，場地、廁所乾淨，值得一遊。,正向,5,1,2022/5/8,,5166,1,1,正向
山谷中的營地漂亮的風景，親切的老闆，乾淨的浴室廁所，放空發呆的好地方 …,正向,5,1,2022/5/6,,5167,1,1,正向
小而美，很像回到鄉下阿嬤家很舒服。雖然沒有華麗的包裝營區小小的，就是一種去長輩家的感覺，營主很熱心帶我們去拔自己種高麗菜。熱情又阿沙力。很適合包區狂歡沒人管你。也不會吵到別人。,正向,5,1,2020/2/23,,5168,1,1,正向
好地方，一片大草坪親子FB粉絲團：babypapa,正向,5,1,2023/5/7,,5169,1,1,正向
有漂亮櫻花跟雲海大景的營地 但是浴廁還在使用燒柴且熱水不穩定需要改進,中立,3,1,2020/5/6,,5170,0,1,中立
營主很親切在柚子樹下露營的感覺真特別柚子也好甜A區的衛浴跟冰箱 飲水機  給讚!!!!!! ^_<,正向,5,1,2023/10/7,,5171,1,1,正向
進到營區第一印象是好陡的坡，讓我對我家的小黑捏了把冷汗，而後老闆娘很親切的介紹，還說晚上會有螢火蟲，到了晚上把燈關了，真的有很多螢火蟲，可惜沒照相，營區採梯田式的場地，每區都不是很大，廁所衛浴各一間，插頭數量也不多，另外我比較不滿意的地方是蒼蠅偏多，風景也還好，唯一比較好的是營區下方有溪可以讓小孩去玩水，水很乾淨，有大人帶著蠻安全的，在那小孩就可以混個半天，說實在的沒有很推薦！,中立,3,1,2018/5/8,,5172,0,1,中立
整體環境不錯。鄰近秀林市區，風景佳，環境舒適，浴室淋浴水壓尚可，再大一點會更好，一區營位只有一個洗手台，有點不足，要洗東西要走一段路或是排隊，建議一個營位有一個洗手台,中立,4,1,2021/10/11,,5173,1,1,正向
營位空間很大，不太會被影響。開車20分鐘至全聯，旁邊有小溪可戲水。,正向,5,1,2022-06-07T11:06:24+08:00,,5174,1,1,正向
環境不錯、漂亮、有螢火蟲,正向,3,1,2018/5/6,,5175,0,1,中立
營主熱心很關心每一帳的狀況。在松樹下很舒服，WC還算乾淨，水壓穩定熱水充足，冰箱比較舊會結霜出水，整體來說算是不錯的營地,正向,5,1,2022/10/6,,5176,1,1,正向
同意讓露客放煙火的營區、感覺超差,負向,1,1,2021/5/8,,5177,-1,1,負向
補辦補課日衝去露營，A區整個包場了浮誇的海鮮冷盤、羅宋湯、香檳紅白酒短暫的一天一夜，大家忙著搭帳篷、料理晚餐、早餐吃海鮮粥、收帳篷⋯沒能好好看看營區實在可惜下次來可要多留一點時間。,正向,4,1,2023/5/7,,5178,1,1,正向
不要再浪費時間前往啦！109年已經休園～路上的指標牌也沒徹！！今天到達整個傻眼！！應該一堆人跟我一樣～大老遠練習踩油門來～踩油門回去,負向,1,1,2023/8/7,,5179,-1,1,負向
景觀優美的好地方，設備完善使用上還蠻順手，一大片草皮看起來非常舒服，營主很用心在維護，值得推薦的營區。g區若能把水槽安排在營位旁會更好，滑草區底下不是草是鋪水泥及塑膠布，滑面有些不平整向左傾斜，速度太快容易向左撞到邊坡翻覆受傷，老婆就是這樣受傷了，希望營主能在調整改善一下。謝謝,中立,4,1,2018/5/22,,5180,1,1,正向
廁所跟洗澡在同一個空間，洗澡還要邊聞大便味，洗手槽也是嚴重不足，,負向,2,1,2022/5/6,,5181,-1,1,負向
這邊的營區說真的很普通，唯一賣點是路旁的小小小溪流，營區根本是停車位，廁所有分男女入口，但裡面是共通的，讓女生在浴室洗澡，外面卻有別人的男人在等，那感覺就是很不舒服。還有營區垃圾桶不管多滿，滿到天邊就一天只清一次，而營主只是在門口很“清 螢”的喝啤酒,負向,1,1,2020/5/8,,5182,-1,1,負向
